period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2021/12,제이씨현시스템,033320,전자장비와기기,197,1623.7,1217.8,263.1,25.7,398.2,,26.1,385.3,,405.9,181.4,8.1,78.6,52.8,78.9,,6.0,480.6,385.3,,77.4,16.4,,261.2,,22.8,,,5.8,95.3,,75.0,1.2,1.0,,7.8,10.3,170.0,-348.1,48.2,1143.0,1097.8,95.6,,370.5,-1.2,632.8
2022/12(E),제이씨현시스템,033320,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이앤티씨,204270,전자장비와기기,197,3433.2,1237.9,275.4,1.7,286.3,,60.9,613.7,,2195.2,2049.2,3.0,41.5,0.1,23.6,62.6,15.2,2144.3,1713.3,433.5,342.2,114.3,87.2,620.6,5.5,108.1,,,1.8,431.0,,390.6,,0.1,,,,1280.5,666.0,597.1,1288.9,1288.9,210.3,,74.5,,996.4
2017/12,제이앤티씨,204270,전자장비와기기,197,3422.8,1146.4,450.5,1.7,236.7,,29.8,421.9,,2276.4,2133.9,1.1,40.3,0.1,24.1,56.0,20.9,1628.1,1215.7,,545.4,139.1,,514.8,13.9,2.2,,,0.2,412.4,,383.3,,,,,,1067.8,645.1,546.7,1794.7,1794.7,259.2,,467.5,,1059.2
2018/12,제이앤티씨,204270,전자장비와기기,197,3611.2,1299.0,502.3,1.3,484.6,,109.0,189.1,,2312.3,2180.6,1.0,41.0,0.1,24.3,48.8,16.5,1562.2,1274.6,,506.9,221.9,0.1,534.1,6.7,3.9,,,1.0,287.6,,262.3,,,,,,991.2,801.3,511.3,2049.0,2049.0,259.2,,467.5,,1317.8
2019/12,제이앤티씨,204270,전자장비와기기,197,4436.2,1974.8,400.0,0.6,492.3,,27.2,1032.9,,2461.4,2008.6,2.0,124.9,251.6,3.8,54.3,16.1,1512.9,991.5,,424.3,192.4,1.1,336.3,4.2,,169.6,,0.1,521.4,,234.2,0.7,105.5,,,,852.4,-180.6,377.0,2923.2,2923.2,259.2,,467.5,,2199.4
2020/12,제이앤티씨,204270,전자장비와기기,197,5506.2,2822.0,350.4,0.4,417.2,,25.8,1984.9,,2684.3,2091.7,2.7,161.6,230.2,9.3,76.2,112.7,1618.9,1010.4,,577.7,95.4,1.8,300.8,2.8,,149.6,,,608.5,,433.1,0.9,,,,,1108.7,-876.2,609.6,3887.3,3887.3,289.2,,1078.9,-99.8,2777.0
2021/12,제이앤티씨,204270,전자장비와기기,197,5790.5,1818.4,247.7,111.6,407.5,,11.4,1026.0,,3972.1,3500.2,3.9,153.9,184.7,10.7,61.4,57.3,2038.3,1348.5,,734.1,242.4,3.9,334.8,0.3,1.2,129.6,,,689.8,,533.2,0.3,,,,,1511.3,374.0,1496.8,3752.2,3752.2,289.2,,1078.9,-99.8,2437.1
2022/12(E),제이앤티씨,204270,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,1248.8,914.2,329.3,248.0,259.0,,34.8,43.2,,334.5,250.0,39.2,,33.0,4.7,7.7,,455.0,434.0,,221.6,79.4,,112.7,1.1,16.1,,,3.2,21.0,6.0,15.0,,,,,,322.0,31.3,56.5,793.8,793.8,86.8,,284.5,-87.3,510.2
2017/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,1098.5,707.0,273.7,103.2,260.2,,28.5,39.6,,391.5,279.7,40.5,,44.8,6.8,19.8,,378.3,363.3,,264.2,,,95.7,1.1,,,,2.3,15.0,,15.0,,,,,,279.2,137.7,76.0,720.2,720.2,86.8,,276.8,-101.5,458.7
2018/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,1152.4,713.6,260.6,16.0,232.6,,25.9,96.8,,438.8,331.0,31.6,,48.6,7.9,19.7,,438.0,428.0,,329.6,5.0,,87.5,,,,,3.6,10.0,,10.0,,,,,,344.6,153.9,90.2,714.5,714.5,86.8,,276.8,-101.5,472.1
2019/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,820.2,407.3,158.8,11.4,103.0,,19.5,31.1,,412.9,295.0,28.5,,80.3,4.2,,4.8,367.1,347.2,,259.8,5.0,3.6,74.4,,,,,2.5,19.9,,5.0,0.8,,1.9,12.3,,274.2,149.4,14.8,453.1,453.1,86.8,,288.4,-46.3,130.2
2020/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,679.1,301.0,132.8,48.6,54.7,,4.9,10.6,,378.1,281.4,17.7,,72.7,3.6,,2.7,369.8,355.1,,284.1,10.0,2.6,53.5,,,,,3.8,14.6,,,0.2,,1.9,12.5,,296.9,189.4,13.1,309.3,309.3,86.8,,288.4,-46.3,-7.8
2021/12,제이에스티나,026040,"섬유,의류,신발,호화품",134,649.5,444.6,120.4,138.1,71.5,,2.2,6.2,,204.9,133.0,9.3,9.6,24.7,4.0,,24.2,161.8,127.6,,41.7,10.0,5.7,52.8,1.1,,,,10.4,34.2,,,18.5,0.6,2.1,13.0,,75.9,-172.0,6.8,487.7,487.7,86.8,,288.4,-46.0,168.4
2022/12(E),제이에스티나,026040,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이엔케이히터,126880,기계,138,1770.2,1142.8,6.5,70.4,740.5,,14.7,308.4,,627.4,459.0,16.2,5.3,97.2,5.4,44.2,,1016.6,785.2,,446.9,,9.3,255.2,,1.2,,,72.7,231.4,100.0,126.2,,0.1,3.5,,,673.1,304.9,67.2,753.6,708.7,74.1,,384.0,-57.1,313.7
2017/12,제이엔케이히터,126880,기계,138,1424.7,813.3,0.8,32.6,433.8,,18.8,81.5,,611.4,215.8,16.4,91.3,228.0,1.7,58.1,,837.2,789.7,109.0,315.3,60.0,1.8,272.2,,0.2,,,3.7,47.5,,43.2,,0.1,3.2,,,527.5,430.0,5.1,587.5,571.2,74.1,,384.0,-57.1,167.0
2018/12,제이엔케이히터,126880,기계,138,2047.5,1335.2,584.6,27.1,348.6,,37.7,252.2,,712.3,250.6,16.7,200.9,183.1,2.5,58.5,,1515.6,1227.2,,341.2,40.5,0.5,207.8,,14.1,,,75.5,288.4,263.0,5.4,,0.8,14.5,,,650.1,379.8,42.3,531.9,520.3,84.4,,462.1,-32.9,5.3
2019/12,제이엔케이히터,126880,기계,138,1767.0,1026.0,16.8,34.4,465.3,,79.9,250.3,,741.0,273.8,15.9,197.6,189.0,2.3,50.1,12.4,876.6,856.1,80.9,247.1,6.8,0.9,283.0,6.6,23.8,,,85.1,20.5,,5.2,10.3,1.0,,,,350.2,77.9,31.5,890.4,870.5,108.4,,721.7,-34.2,72.9
2020/12,제이엔케이히터,126880,기계,138,1895.9,1149.2,80.2,19.2,428.6,,43.0,334.7,,746.6,269.4,14.7,194.5,217.2,2.4,36.9,11.6,849.5,767.6,,287.0,4.7,5.3,196.5,4.1,32.9,,,125.3,82.0,,70.0,9.1,2.9,,,,370.7,21.0,61.3,1046.3,1025.3,116.0,,847.2,-34.2,96.6
2021/12,제이엔케이히터,126880,기계,138,2039.1,1287.5,205.0,97.8,227.6,,32.1,560.6,,751.6,278.8,21.8,191.1,209.0,0.2,37.9,12.8,965.0,845.7,,283.6,3.9,8.6,182.5,4.4,17.6,,,204.8,119.3,,108.6,8.3,2.4,,,,404.4,-241.4,58.2,1074.1,1061.2,116.0,,847.2,-34.2,128.8
2022/12(E),제이엔케이히터,126880,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이엘케이,322510,건강관리기술,194,145.3,52.9,1.8,4.1,7.5,,0.4,39.1,,92.4,87.5,4.6,,,0.4,,,114.5,19.3,,12.8,4.7,,1.7,,,,,,95.2,14.0,77.2,,3.8,,,,108.7,69.7,2.2,30.8,30.8,6.7,,39.3,,-15.2
2017/12,제이엘케이,322510,건강관리기술,194,62.7,39.7,,13.7,0.3,,1.9,23.8,,23.0,12.5,9.1,,,1.4,,,53.9,16.1,,10.8,3.5,,1.8,,,,,,37.8,22.2,14.7,,,,,,51.2,17.3,3.3,8.8,8.8,7.3,,57.5,,-56.0
2018/12,제이엘케이,322510,건강관리기술,194,94.2,76.6,0.1,20.0,0.8,,2.3,33.2,,17.7,4.3,10.3,,3.0,,,,33.3,14.8,,6.0,3.3,,5.3,,,,,,18.5,,11.5,,0.7,,,,20.7,-52.5,2.9,61.0,61.0,11.0,,206.0,,-156.1
2019/12,제이엘케이,322510,건강관리기술,194,387.0,366.3,0.2,200.7,3.9,,1.1,160.2,,20.7,5.7,8.3,,2.0,0.1,,4.7,24.0,7.3,,,,2.2,5.0,,,,,,16.7,,,0.6,3.6,,,,2.8,-355.4,2.9,363.0,363.0,14.9,,581.2,20.4,-253.4
2020/12,제이엘케이,322510,건강관리기술,194,465.5,187.9,0.3,53.5,5.1,,0.3,128.1,,277.7,138.8,5.9,117.4,10.3,,,5.3,158.8,21.3,,,1.2,1.5,15.8,,,,,,137.6,,114.6,2.8,2.9,,,,118.7,-62.7,118.3,306.7,306.7,15.1,,585.4,43.7,-335.8
2021/12,제이엘케이,322510,건강관리기술,194,404.5,118.4,,0.4,8.0,,1.3,108.6,,286.1,179.9,7.8,80.0,12.2,,,6.2,161.9,21.2,,,1.2,1.9,16.5,,,,,,140.7,,113.4,1.7,1.7,,,,118.2,9.6,9.8,242.6,240.8,15.2,,592.8,42.6,-411.4
2022/12(E),제이엘케이,322510,건강관리기술,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이엠아이,033050,상업서비스와공급품,208,1099.9,690.5,99.4,77.3,322.2,,14.3,172.2,,409.4,371.7,4.6,4.2,24.1,,4.8,,633.8,625.8,,273.6,,,338.5,,4.1,,,9.6,8.0,,,,1.2,,3.8,,273.6,24.5,6.8,466.1,466.1,325.8,,133.6,-20.6,1.0
2017/12,제이엠아이,033050,상업서비스와공급품,208,1070.3,701.0,151.6,56.1,303.8,,5.6,182.1,,369.3,330.9,4.1,4.2,23.1,,7.0,,612.1,606.4,,214.3,,,376.5,,6.1,,,9.5,5.7,,,,1.2,,1.2,,214.3,-23.5,25.9,458.2,458.2,325.8,,133.6,-20.6,6.1
2018/12,제이엠아이,033050,상업서비스와공급품,208,1037.0,677.5,175.5,55.1,294.5,,10.9,141.2,,359.5,309.7,11.9,4.2,23.5,,10.2,,610.5,586.7,,183.0,,,385.1,,12.1,,,6.5,23.9,,20.0,,0.2,,,,203.0,8.8,53.9,426.5,426.5,325.8,,133.6,-20.6,-10.0
2019/12,제이엠아이,033050,상업서비스와공급품,208,832.6,475.8,90.5,44.4,222.9,,20.5,95.9,,356.8,279.6,11.8,46.3,19.2,,,,477.4,403.3,,146.7,,1.8,254.0,,0.6,,,0.2,74.1,,65.3,1.0,0.2,,3.5,,214.9,77.0,67.8,355.2,355.2,325.8,,133.6,-20.6,-94.9
2020/12,제이엠아이,033050,상업서비스와공급품,208,784.0,420.5,48.8,62.4,198.4,,2.0,106.9,,363.5,310.1,11.1,40.8,1.5,,,,418.2,374.3,,105.9,47.5,4.0,214.9,,0.8,,,1.3,43.9,,15.0,5.5,0.2,,23.2,,177.8,10.9,23.9,365.8,365.8,325.8,,133.6,-20.6,-175.4
2021/12,제이엠아이,033050,상업서비스와공급품,208,819.5,470.9,62.4,62.3,246.5,,4.4,95.2,,348.6,297.1,11.8,37.9,1.8,,,,439.3,387.3,,122.1,15.0,3.0,246.7,,0.5,,,0.1,52.0,,17.0,2.6,2.0,,30.4,,159.7,3.6,10.8,380.2,380.2,325.8,,133.6,-20.6,-156.5
2022/12(E),제이엠아이,033050,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이엠티,094970,디스플레이장비및부품,199,569.6,280.2,82.7,0.1,134.7,,12.4,50.3,,289.4,187.0,13.3,,78.4,,10.7,,197.6,193.5,,45.0,,,142.0,,6.6,,,,4.1,,4.1,,,,,,49.1,-1.2,79.9,372.0,372.0,83.7,,58.2,-2.8,222.2
2017/12,제이엠티,094970,디스플레이장비및부품,199,991.1,647.4,84.8,,475.5,,14.2,73.0,,343.7,253.4,11.6,,78.6,,,,553.4,510.0,,211.6,,,298.1,,0.3,,,,43.4,,39.0,,,,4.4,,250.6,177.6,136.7,437.7,437.7,83.7,,58.2,-2.8,300.2
2018/12,제이엠티,094970,디스플레이장비및부품,199,887.8,568.9,107.6,,260.2,,5.7,195.4,,318.9,233.2,16.2,,69.5,,,,338.1,312.8,,23.8,,,279.7,,9.2,,,,25.4,,,,,,25.4,,23.8,-171.6,14.0,549.6,549.6,83.7,,58.2,-2.8,407.4
2019/12,제이엠티,094970,디스플레이장비및부품,199,716.6,412.7,43.4,35.8,172.4,,3.1,155.8,,303.9,209.3,15.5,15.8,63.3,,,,164.0,138.4,,,,,135.2,,3.2,,,,25.6,,,,,,25.6,,,-193.8,39.8,552.6,552.6,83.7,,58.2,-2.8,400.3
2020/12,제이엠티,094970,디스플레이장비및부품,199,1199.9,922.6,23.1,314.3,422.4,,3.0,156.1,,277.3,204.1,6.4,13.4,53.5,,,,622.4,584.0,,244.6,,1.4,332.7,,5.2,,,0.1,38.4,,,1.9,,,36.6,,247.9,-214.7,83.7,577.5,577.5,83.7,,58.2,-2.8,445.0
2021/12,제이엠티,094970,디스플레이장비및부품,199,1250.7,991.4,23.3,421.6,417.2,,1.7,127.7,,259.3,185.1,6.4,13.2,54.6,,,,497.8,423.6,,91.4,,0.4,331.1,,0.7,,,,74.2,,,,,,74.2,,91.4,-443.6,28.7,752.9,752.9,83.7,,58.2,-2.8,588.4
2022/12(E),제이엠티,094970,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,JYP Ent.,035900,방송과엔터테인먼트,204,865.7,439.6,13.7,60.0,76.0,,30.5,248.3,,426.1,2.5,309.8,,48.0,,,65.8,195.3,185.4,,,,,94.2,,7.0,,,82.8,9.9,,,,2.5,,7.5,,,-248.3,0.4,670.4,664.4,170.2,,527.9,-140.1,106.3
2017/12,JYP Ent.,035900,방송과엔터테인먼트,204,1244.3,584.0,16.5,142.0,110.5,,49.9,253.6,,660.3,247.4,291.3,,28.8,,15.1,77.7,386.7,348.2,,,,,154.0,,37.6,,,154.6,38.4,,,0.6,37.8,,,,,-264.2,247.8,857.6,849.0,173.1,,550.0,-140.1,268.1
2018/12,JYP Ent.,035900,방송과엔터테인먼트,204,1593.4,826.0,14.8,159.8,133.8,,51.9,449.6,,767.5,365.5,291.1,1.3,104.5,,5.0,,313.7,305.1,,,,,145.6,,8.0,,,148.7,8.6,,,,5.7,,2.9,,,-604.3,127.7,1279.7,1268.3,178.7,,705.4,-97.7,482.6
2019/12,JYP Ent.,035900,방송과엔터테인먼트,204,2078.4,1162.6,6.9,586.3,143.2,,28.0,386.6,,915.8,387.8,290.4,1.3,221.4,,14.9,,454.9,431.5,,,,11.7,186.4,,86.2,,,140.8,23.4,,,11.0,2.5,,,,21.6,-962.9,17.5,1623.5,1589.0,179.4,,769.0,-120.1,755.1
2020/12,JYP Ent.,035900,방송과엔터테인먼트,204,2239.5,1269.5,4.5,639.8,54.0,,34.2,345.4,,970.0,405.5,308.3,,230.3,,25.8,0.1,377.0,333.3,,,,14.6,130.4,,41.7,,,73.7,43.7,,,12.6,7.2,0.6,,,39.2,-997.0,36.6,1862.5,1826.7,179.4,,769.6,-120.5,999.1
2021/12,JYP Ent.,035900,방송과엔터테인먼트,204,3174.2,1591.9,14.3,518.8,253.2,,41.1,491.4,,1582.3,382.9,295.5,,892.0,,12.0,,667.7,583.3,,,,11.9,173.0,,86.8,,,169.3,84.4,,,11.7,6.0,0.6,18.7,37.9,32.6,-1011.8,4.4,2506.5,2466.2,179.4,,769.6,-119.9,1622.8
2022/12(E),JYP Ent.,035900,방송과엔터테인먼트,204,3813.8,2105.8,,,,,,,,,,,,,,,,788.9,689.8,,,,,,,,,,,101.1,,,,,,,,,-1429.7,38.3,3025.6,2981.1,179.6,,,,
2016/12,제이웨이,058420,방송과엔터테인먼트,204,104.2,61.8,0.2,2.9,6.4,,1.7,50.6,,42.4,6.0,12.1,,17.6,6.7,,,12.5,12.0,,,,,11.8,,,,,0.2,0.6,,,,,,,,,-51.4,0.7,91.6,91.6,53.5,,407.8,-191.9,-177.7
2017/12,제이웨이,058420,방송과엔터테인먼트,204,78.9,44.8,2.0,1.7,8.9,,4.4,27.8,,34.1,4.1,11.5,,13.4,5.1,,,11.9,10.6,,,,,10.3,,,,,0.3,1.3,,,,,,,,,-27.8,1.6,67.0,66.5,55.3,,415.8,-191.9,-212.7
2018/12,제이웨이,058420,방송과엔터테인먼트,204,215.0,93.4,6.9,2.1,34.2,,0.6,29.2,,121.6,39.7,51.9,,12.9,12.7,4.4,,111.3,104.4,16.0,,61.2,4.4,22.6,,,,,0.2,6.9,,,,,,,,77.2,27.7,8.4,103.7,103.2,79.4,,462.9,-193.3,-245.8
2019/12,제이웨이,058420,방송과엔터테인먼트,204,210.8,121.8,6.0,1.2,18.3,,10.4,34.6,,89.0,41.1,33.6,,8.6,2.3,3.3,,82.9,74.8,,55.2,1.8,,17.8,,,,,0.1,8.0,,,0.6,,,,,57.5,-28.3,2.5,127.9,127.6,103.1,,492.6,-191.9,-276.2
2020/12,제이웨이,058420,방송과엔터테인먼트,204,175.5,84.3,35.8,7.6,19.0,,11.1,10.8,,91.2,39.3,24.1,,21.5,5.1,,6.3,117.8,77.7,3.0,15.0,9.6,12.9,36.6,0.5,,,,0.1,40.1,,20.2,4.6,3.2,,,,65.2,53.4,35.1,57.7,41.4,108.4,,531.1,-188.0,-410.1
2021/12,제이웨이,058420,방송과엔터테인먼트,204,30.2,15.1,4.3,4.0,1.0,,0.2,5.7,,15.0,0.3,2.3,,12.1,,,0.4,63.7,50.7,,25.9,1.5,14.6,8.5,,,,,0.2,12.9,8.8,,1.4,,,,,52.1,46.2,0.7,-33.5,-33.5,18.1,,541.7,-191.9,-401.3
2022/12(E),제이웨이,058420,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제이티,089790,반도체와반도체장비,202,416.1,134.7,3.1,27.8,79.5,,10.4,13.9,,281.4,169.2,13.5,23.7,7.8,0.9,,66.2,268.2,206.6,,167.7,,,31.0,1.8,,,,4.7,61.6,51.6,10.0,,,,,,229.2,191.2,13.0,148.0,148.0,37.4,,188.0,-40.8,-36.6
2017/12,제이티,089790,반도체와반도체장비,202,424.3,177.5,23.3,23.2,59.7,,30.3,40.9,,246.7,158.1,6.9,23.3,4.8,0.9,,52.8,272.2,272.2,51.9,142.1,10.0,,54.6,6.5,,,,6.0,,,,,,,,,204.0,143.5,1.7,152.0,152.0,38.6,,192.6,-40.8,-38.4
2018/12,제이티,089790,반도체와반도체장비,202,420.2,188.9,49.4,3.4,53.4,,6.4,76.4,,231.3,141.5,8.4,22.9,2.4,50.1,,6.0,198.7,190.4,6.5,124.8,8.0,,42.4,2.3,,,,1.1,8.3,,8.3,,,,,,147.6,69.8,1.1,221.5,221.5,50.1,,229.0,-40.8,-16.7
2019/12,제이티,089790,반도체와반도체장비,202,570.3,381.5,109.1,2.5,88.8,,1.0,179.9,,188.8,124.6,10.2,5.0,1.7,47.2,,,303.3,272.2,,102.0,3.3,1.2,117.7,4.8,,,,2.3,31.1,29.2,1.7,0.2,,,,,137.7,-43.7,2.5,267.0,267.0,51.6,,233.8,-39.5,21.1
2020/12,제이티,089790,반도체와반도체장비,202,545.1,357.9,40.6,8.1,76.3,,0.7,232.1,,187.2,118.3,10.4,2.9,,49.6,5.9,,225.1,155.4,,93.6,1.7,1.2,44.5,2.7,0.4,,,8.1,69.8,69.0,,0.6,,0.1,,,166.2,-71.0,2.7,320.0,320.0,51.6,,233.8,-38.6,73.2
2021/12,제이티,089790,반도체와반도체장비,202,765.3,552.2,74.6,3.3,53.6,,0.5,321.9,,213.0,118.2,20.5,1.0,,51.0,22.3,,304.8,259.9,,136.0,,0.9,51.2,3.5,2.5,,,8.4,44.9,39.7,5.0,0.1,,,,,181.8,-238.2,8.8,460.5,460.5,51.6,,233.8,-37.2,212.3
2022/12(E),제이티,089790,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/02,JTC,950170,백화점과일반상점,198,2504.2,1722.4,606.3,19.1,247.6,,72.1,777.3,,781.9,415.8,5.8,,326.8,,,33.5,1292.1,760.0,10.0,150.8,,,277.8,,312.2,,,1.8,532.1,40.2,402.9,,,31.7,12.1,,604.0,-173.3,162.8,1212.2,1212.2,63.4,,55.6,41.7,1051.5
2018/02,JTC,950170,백화점과일반상점,198,2384.4,1564.6,583.9,20.9,296.5,,139.2,524.1,,819.8,452.6,6.6,,337.9,,,22.6,944.8,577.2,10.0,137.5,,,374.8,,42.8,,,2.8,367.6,29.9,254.7,,,31.8,0.4,,432.0,-92.1,112.5,1439.6,1439.6,63.0,,55.2,43.0,1278.5
2019/02,JTC,950170,백화점과일반상점,198,3601.0,2274.7,646.6,80.5,208.6,,306.9,1030.9,,1326.3,629.1,127.5,,520.8,,19.6,29.2,1160.7,661.7,10.1,197.7,,,390.2,,41.6,,,9.5,499.1,20.2,370.9,,,43.0,5.4,,598.8,-497.5,254.6,2440.3,2345.7,489.4,,481.5,29.1,1345.7
2020/02,JTC,950170,백화점과일반상점,198,5819.4,2097.2,742.2,168.0,121.4,,283.0,782.0,,3722.3,3077.0,35.0,,540.0,,57.0,13.3,3386.5,873.7,,223.5,11.1,308.1,235.4,34.0,48.4,,,3.0,2512.8,22.2,240.2,2130.4,,46.6,,,2935.5,2012.4,196.5,2433.0,2397.0,538.9,,530.2,33.8,1349.0
2021/02,JTC,950170,백화점과일반상점,198,3763.4,1310.3,542.6,139.7,30.3,,158.8,438.4,,2453.1,1978.1,2.7,111.5,350.7,,,10.2,2523.1,520.9,,204.9,10.4,121.9,110.9,20.0,46.5,,,3.0,2002.2,10.4,169.6,1726.2,,42.4,,0.2,2243.4,1723.1,10.4,1240.3,1264.6,506.4,,498.2,31.4,266.4
2022/02(E),JTC,950170,백화점과일반상점,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제일바이오,052670,제약,35,382.0,313.2,63.1,168.0,58.6,,0.7,22.9,,68.8,67.5,0.3,,1.0,,,,39.7,37.8,,10.8,,,25.3,,1.7,,,,1.9,,,,0.1,,0.4,,10.8,-180.1,20.0,342.3,342.3,75.0,,177.9,,89.4
2017/12,제일바이오,052670,제약,35,328.8,217.6,49.0,106.0,35.4,,2.4,24.8,,111.2,57.3,0.3,4.9,45.9,,1.6,1.1,24.7,24.1,,5.4,,,16.3,,2.1,,,,0.6,,,,0.6,,,,5.4,-125.4,1.4,304.1,304.1,75.0,,177.9,-44.9,96.1
2018/12,제일바이오,052670,제약,35,323.3,229.4,64.2,,27.2,,1.8,12.3,,93.9,55.5,0.3,4.9,27.8,,2.6,2.9,26.5,25.9,,,,,17.6,,1.9,,,0.3,0.6,,,,0.6,,,,,-135.0,1.8,296.8,296.8,75.0,,177.9,-64.8,108.7
2019/12,제일바이오,052670,제약,35,346.5,281.0,72.4,19.8,28.8,,0.3,55.5,,65.5,53.2,0.2,4.8,5.3,,2.1,,30.3,28.6,,,,0.6,21.0,,2.3,,,0.4,1.7,,,0.5,0.4,,,,1.1,-177.6,0.1,316.2,316.2,75.0,,177.9,-64.8,128.1
2020/12,제일바이오,052670,제약,35,426.3,365.5,53.7,91.8,26.0,,4.7,140.4,,60.8,49.6,0.2,4.7,0.2,,5.0,1.1,44.3,43.9,,,,0.4,25.3,,10.6,,,4.4,0.5,,,0.1,0.4,,,,0.5,-275.3,0.1,382.0,382.0,75.0,,205.1,-35.2,137.1
2021/12,제일바이오,052670,제약,35,391.6,333.0,51.5,68.8,18.9,,3.2,61.5,,58.6,47.1,0.2,4.7,5.5,,,1.2,18.3,16.3,,,,0.1,10.4,,,,,3.0,2.0,,,,0.4,,1.6,,0.1,-257.4,0.6,373.3,373.3,145.6,,134.5,-35.2,128.4
2022/12(E),제일바이오,052670,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제일전기공업,199820,전기장비,144,658.5,326.5,84.2,5.2,213.3,,16.3,7.5,,332.0,313.2,1.5,,5.1,1.0,,11.2,350.3,259.3,,53.5,27.5,,159.5,,18.2,,,0.6,91.0,19.6,66.3,,1.6,,,,167.0,154.9,66.9,308.2,308.2,48.0,,2.8,,218.1
2017/12,제일전기공업,199820,전기장비,144,804.3,413.4,136.7,5.0,249.4,,13.7,8.6,,390.9,361.3,2.7,,13.3,1.4,,11.9,399.4,319.7,19.8,58.8,27.5,,195.7,,16.4,,,1.5,79.7,,72.1,,3.0,,,,178.2,165.1,62.1,405.0,405.0,48.0,,2.7,,315.0
2018/12,제일전기공업,199820,전기장비,144,924.7,474.2,208.7,0.4,235.1,,8.3,16.8,,450.5,250.2,14.5,166.3,18.7,0.7,,,418.7,389.8,,128.9,51.5,,198.2,,5.4,,,5.8,28.9,,20.6,,4.4,,3.8,,201.1,179.3,66.9,506.0,506.0,48.0,,,,458.0
2019/12,제일전기공업,199820,전기장비,144,1014.0,538.6,276.1,,228.4,,8.8,4.7,,475.4,272.1,22.6,167.5,10.3,0.6,0.7,1.5,378.7,374.1,,139.1,10.6,0.5,185.6,,18.6,,,19.6,4.7,,,0.9,3.7,,,,151.2,126.0,42.6,635.3,635.3,48.0,,,,587.3
2020/12,제일전기공업,199820,전기장비,144,1333.3,733.0,228.3,,255.4,,5.9,138.8,,600.4,282.9,27.1,165.5,119.7,3.5,,1.6,301.9,295.2,,116.0,,0.6,161.5,,10.4,,,6.7,6.7,,,1.1,3.3,,2.3,,117.7,-125.7,44.3,1031.4,1031.4,55.6,,244.7,,731.2
2021/12,제일전기공업,199820,전기장비,144,1511.6,800.0,190.3,,339.5,,15.2,133.4,,711.7,363.5,28.4,160.5,152.7,4.7,,1.8,351.1,342.4,,116.0,,0.7,194.1,,16.7,,,14.9,8.7,,,1.0,2.6,,5.1,,117.7,-137.2,109.1,1160.5,1160.5,55.6,,244.7,,860.3
2022/12(E),제일전기공업,199820,전기장비,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,제일제강,023440,철강,62,948.0,163.5,28.9,0.9,70.7,,1.9,61.0,,784.5,642.2,1.0,129.3,11.6,,,0.3,372.6,167.4,,61.4,74.0,,31.9,,,,,0.1,205.2,,133.5,,0.3,1.1,69.1,,269.0,208.0,0.4,575.4,575.4,130.2,,224.5,1.2,219.5
