period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2022/03,DI동일,001530,"섬유,의류,신발,호화품",134,-77.2,,,-113.7,26.4,140.1,267.8,1431.6,1126.9,2.4,2.4,,,40.9,,40.9,0.3,1408.5,,15.2,1114.0,,6.2,,521.8,599.4
2022/06,DI동일,001530,"섬유,의류,신발,호화품",134,37.3,87.8,0.7,-145.5,31.7,177.2,-28.2,1700.9,1725.9,1.7,1.7,,,152.0,,152.0,0.6,1429.2,,246.7,1465.8,237.1,4.5,9.1,599.4,472.9
2022/09(E),DI동일,001530,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,DL건설,001880,건설,42,293.0,19.6,1.4,515.7,1167.6,651.9,-95.5,,34.8,,,,,,,,,,,,,,,,,
2020/09,DL건설,001880,건설,42,-123.7,25.0,8.7,1114.1,1518.3,404.2,-23.8,,23.8,,,,,,,,,,,,,,,,,
2020/12,DL건설,001880,건설,42,807.5,21.7,8.6,118.2,394.5,276.3,-780.5,0.1,780.6,,,,,0.6,,0.6,1.5,,,,259.4,127.9,372.1,,5491.1,5633.8
2021/03,DL건설,001880,건설,42,347.1,22.2,8.7,-449.0,79.4,528.4,241.2,263.0,21.8,2.0,2.0,,,1.5,,1.5,7.4,263.0,,,,,,,5633.8,5773.0
2021/06,DL건설,001880,건설,42,-363.2,22.6,8.5,87.5,326.0,238.5,-202.9,,21.7,25.4,25.4,,,2.3,,2.3,-3.3,,,,,,,,5773.0,5294.4
2021/09,DL건설,001880,건설,42,-556.0,23.2,8.9,-31.0,508.7,539.6,66.4,590.0,523.6,,,,,5.9,,5.9,4.5,,590.0,,,105.5,394.5,,5294.4,4773.8
2021/12,DL건설,001880,건설,42,1375.6,22.8,9.6,-347.1,687.2,1034.3,-20.1,,20.1,,,2.3,,3.5,,3.5,25.8,,,,,,,,4773.8,5782.2
2022/03,DL건설,001880,건설,42,-792.0,24.6,9.7,83.6,335.3,251.7,-24.0,,24.0,,,,,0.7,,0.7,4.4,,,,,,,,5782.2,5049.8
2022/06,DL건설,001880,건설,42,-762.9,26.4,10.1,-328.9,156.3,485.2,217.5,426.7,28.9,,,,,2.7,,2.7,8.2,,,426.7,,,,,5049.8,4175.5
2022/09(E),DL건설,001880,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,DL,000210,건설,42,-1629.9,373.0,101.1,-2267.7,3669.1,5936.8,173.9,5799.7,5103.3,,,,,,,,,,,,,,,,,
2020/09,DL,000210,화학,140,860.8,405.0,100.1,-1909.4,1510.2,3419.6,182.0,4312.0,4090.9,,,,,,,,,,,,,,,,,
2020/12,DL,000210,화학,140,7841.9,394.2,94.0,-3229.7,1574.9,4804.6,-51.7,4530.5,4582.2,15.3,1.2,,,811.1,1.0,177.5,36.0,3703.9,,820.7,3959.4,127.9,372.1,,23625.2,11347.8
2021/03,DL,000210,화학,140,1478.8,285.5,63.9,-136.3,314.7,451.0,331.7,7400.2,7029.4,0.4,,,,290.9,34.1,18.1,1.0,640.0,,6750.0,358.6,,6565.2,19.6,11347.8,13017.0
2021/06,DL,000210,화학,140,742.6,305.0,64.9,-1207.7,69.6,1277.3,-160.2,1211.1,867.7,2.1,1.1,3.7,48.5,472.9,,34.1,1.1,1005.4,,200.0,3.9,,24.3,,13017.0,12396.2
2021/09,DL,000210,화학,140,234.9,311.8,68.1,-828.5,126.4,954.8,4225.3,6854.9,2597.3,1.8,0.7,7.4,,235.2,,54.8,8.3,4745.1,1000.0,1000.0,2531.3,,24.3,,12396.2,16020.9
2021/12,DL,000210,화학,140,551.5,317.3,71.2,420.8,1521.0,1100.2,580.6,942.0,361.4,61.0,8.3,,,466.0,54.4,28.8,29.0,362.5,,560.0,130.0,,-27.7,,16020.9,17561.9
2022/03,DL,000210,화학,140,-762.2,392.7,98.9,-20728.1,208.3,20936.4,12016.6,24091.3,12042.4,1.4,0.6,0.1,0.4,435.8,,24.7,2.4,63.0,,23919.6,1112.6,,10823.2,,17561.9,7994.8
2022/06,DL,000210,화학,140,1299.4,774.7,213.4,-1336.7,775.6,2112.3,-54.3,3831.2,3332.8,11.6,6.4,-0.1,,1388.7,,48.0,36.4,1901.8,1050.0,783.9,1295.9,,373.8,,7994.8,8383.3
2022/09(E),DL,000210,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,DL이앤씨,375500,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,DL이앤씨,375500,건설,42,5724.8,155.6,31.8,-1227.4,743.7,1971.1,510.0,4356.1,3846.1,16.5,1.2,0.1,18.3,47.0,1.1,5.8,13.8,3963.0,,392.2,3700.0,,,32.1,16821.4,21851.2
2021/06,DL이앤씨,375500,건설,42,-1174.4,164.2,32.3,-721.2,1166.6,1887.8,526.8,12538.0,11967.5,28.6,0.2,,0.2,36.4,0.1,5.4,-1.7,8600.0,2950.0,985.0,8600.0,,,,21851.2,20431.7
2021/09,DL이앤씨,375500,건설,42,-2770.0,167.4,32.8,-347.2,2129.7,2476.9,94.9,8167.6,8072.7,6.0,0.2,,,40.1,,9.9,9.0,7450.0,590.0,127.6,7450.0,105.5,394.5,,20431.7,17443.2
2021/12,DL이앤씨,375500,건설,42,4023.8,179.9,32.0,-1083.7,1484.1,2567.8,4.5,9441.8,9437.3,3.2,0.4,2.3,,19.7,,8.1,27.0,9300.0,,138.4,9300.0,,,,17443.2,20447.6
2022/03,DL이앤씨,375500,건설,42,-763.7,181.6,32.8,-504.8,1152.1,1657.0,-73.6,6558.8,6632.4,2.0,0.2,,,24.4,,2.5,18.4,6500.0,,58.2,6500.0,,,,20447.6,19127.5
2022/06,DL이앤씨,375500,건설,42,1540.1,178.8,33.6,-1097.3,1481.1,2578.4,-863.3,8426.4,8650.0,3.2,,,,44.6,,11.9,14.9,7994.6,,431.0,7994.6,,401.6,83.6,19127.5,18611.9
2022/09(E),DL이앤씨,375500,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,DSR,155660,비철금속,53,19.3,,,-17.6,45.7,63.3,92.2,204.9,112.7,,,,,,,,,,,,,,,,,
2020/09,DSR,155660,비철금속,53,64.2,,,-116.9,3.8,120.8,-14.7,47.7,62.4,,,,,,,,,,,,,,,,,
2020/12,DSR,155660,비철금속,53,57.1,81.2,,-41.9,58.8,100.6,-19.2,-31.4,-12.2,5.4,5.4,,,15.0,,15.0,,-36.0,,4.7,-13.5,,,,100.3,92.3
2021/03,DSR,155660,비철금속,53,43.7,,,-32.7,98.9,131.6,-2.9,143.7,138.6,,,,,11.8,,11.8,,137.6,,6.1,138.0,,,,92.3,101.9
2021/06,DSR,155660,비철금속,53,-6.4,41.5,,22.8,159.6,136.8,-14.8,266.1,280.9,,,,,14.6,,14.6,,259.1,,7.0,280.0,,,,101.9,103.8
2021/09,DSR,155660,비철금속,53,-10.4,21.2,,-46.0,63.8,109.8,6.4,238.0,231.6,0.1,0.1,,,13.7,,13.7,,238.0,,,230.8,,,,103.8,55.2
2021/12,DSR,155660,비철금속,53,26.4,21.6,,28.6,111.8,83.2,47.2,370.9,323.7,0.1,0.1,,,42.1,,42.1,,359.0,,10.1,296.1,,27.1,,55.2,158.6
2022/03,DSR,155660,비철금속,53,45.4,23.0,,-102.6,59.6,162.2,-16.7,250.8,259.5,,,,,85.7,,85.7,,250.8,,,222.0,,36.8,,158.6,85.0
2022/06,DSR,155660,비철금속,53,79.6,24.1,,-470.8,104.0,574.7,391.6,875.7,484.1,0.1,0.1,,,537.2,,537.2,,495.9,,379.8,454.7,,18.2,,85.0,87.8
2022/09(E),DSR,155660,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,DSR제강,069730,철강,62,-17.8,15.7,,-44.0,7.0,51.0,27.0,387.7,360.8,,,,,,,,,,,,,,,,,
2020/09,DSR제강,069730,철강,62,45.5,-33.2,,-51.7,6.8,58.5,9.0,24.3,15.3,,,,,,,,,,,,,,,,,
2020/12,DSR제강,069730,철강,62,61.9,69.2,,-22.5,32.1,54.6,-41.1,53.0,94.1,-0.3,-0.3,,,2.0,,2.0,,53.0,,,37.8,,50.0,,34.9,33.2
2021/03,DSR제강,069730,철강,62,5.1,,,-59.8,63.4,123.2,55.3,423.2,362.1,0.3,0.3,,,2.8,,2.8,,423.2,,,355.9,,,,33.2,33.9
2021/06,DSR제강,069730,철강,62,-38.6,,,40.9,80.3,39.4,-9.3,432.2,441.5,,,,,6.1,,6.1,,432.2,,,434.1,,,,33.9,26.8
2021/09,DSR제강,069730,철강,62,-59.9,,,1.8,22.6,20.8,80.1,370.2,290.1,,,,,10.4,,10.4,,370.2,,,283.3,,,,26.8,48.9
2021/12,DSR제강,069730,철강,62,-38.0,60.2,,28.5,57.1,28.6,86.0,503.2,417.2,,,,,11.5,,11.5,,503.2,,,418.9,,,,48.9,125.2
2022/03,DSR제강,069730,철강,62,14.1,,,16.8,60.1,43.3,-71.8,554.3,620.3,,,,,1.0,,1.0,,554.3,,,620.3,,,,125.2,84.2
2022/06,DSR제강,069730,철강,62,58.0,27.4,,-18.6,45.9,64.5,-41.4,278.2,319.6,0.3,0.3,,,19.7,,19.7,,278.2,,,318.5,,,,84.2,82.5
2022/09(E),DSR제강,069730,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,E1,017940,가스유틸리티,168,1966.3,287.5,3.6,-480.8,217.2,807.5,-566.2,4611.1,5050.1,,,,,,,,,,,,,,,,,
2020/09,E1,017940,가스유틸리티,168,-1128.7,300.2,3.1,-77.4,16.7,94.2,-2.8,5031.0,5033.7,,,,,,,,,,,,,,,,,
2020/12,E1,017940,가스유틸리티,168,1525.5,313.0,18.0,-68.6,177.4,246.0,-1594.4,5796.1,7390.5,1.3,1.3,,-0.1,44.3,,44.3,56.4,5886.2,-73.3,-6.9,6725.9,431.4,,,1677.8,1539.4
2021/03,E1,017940,가스유틸리티,168,-260.6,274.4,8.8,-236.1,12.2,248.3,-361.1,7232.9,7594.0,1.1,1.1,,,75.8,,75.8,0.8,5676.0,149.8,1405.0,6862.8,500.0,,,1539.4,682.3
2021/06,E1,017940,가스유틸리티,168,1167.9,273.4,8.7,-1683.8,86.3,1949.3,506.6,5731.2,5097.4,2.1,2.1,4.3,,51.1,,51.1,1.7,5300.8,1435.1,-1005.9,4479.2,,,,682.3,673.4
2021/09,E1,017940,가스유틸리티,168,-1529.6,270.2,9.1,1451.4,19.2,-1432.1,380.5,11736.0,11355.5,0.8,0.8,,,25.4,,25.4,17.9,6084.0,1989.1,3661.9,5190.8,2550.0,203.3,,673.4,976.2
2021/12,E1,017940,가스유틸리티,168,1135.3,270.4,10.6,-370.5,72.4,442.9,-696.4,9579.3,10275.7,0.8,0.8,,,78.3,,78.3,5.1,9534.2,,49.5,9995.6,,-1.3,,976.2,1044.8
2022/03,E1,017940,가스유틸리티,168,-2685.9,261.4,7.3,-160.4,475.2,635.6,2204.8,10373.3,8168.5,3.0,3.0,16.6,,111.7,,111.7,1.6,10373.3,,,6502.0,1449.7,,,1044.8,403.7
2022/06,E1,017940,가스유틸리티,168,1692.5,276.2,9.9,-470.0,417.7,1069.0,-908.3,10629.3,11410.4,2.3,2.3,,,100.5,,100.5,2.2,10629.3,,,11223.3,,,,403.7,719.1
2022/09(E),E1,017940,가스유틸리티,168,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/08,ESR켄달스퀘어리츠,365550,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11,ESR켄달스퀘어리츠,365550,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/02,ESR켄달스퀘어리츠,365550,부동산,229,-16.3,26.9,,-11618.9,,11618.9,8216.6,8830.6,614.0,,,,,9816.4,3438.0,,,,,5114.0,,5.0,609.0,,3582.8,164.1
2021/05,ESR켄달스퀘어리츠,365550,부동산,229,104.9,32.2,,-0.1,,0.1,,87.7,87.7,,,,9816.5,-9816.4,-3438.0,,,,,,,-5.0,-609.0,,164.1,268.9
2021/08,ESR켄달스퀘어리츠,365550,부동산,229,87.4,38.6,,-1992.6,53.6,2046.2,1932.2,2055.2,123.0,,,,,1687.5,406.6,,,123.0,,1887.0,123.0,,,,268.9,296.0
2021/11,ESR켄달스퀘어리츠,365550,부동산,229,94.8,38.2,,-626.4,4.6,630.9,470.7,542.8,-120.5,,,,2303.5,-1687.5,-406.6,,,158.4,,343.0,-123.0,,,,296.0,235.2
2022/02,ESR켄달스퀘어리츠,365550,부동산,229,44.1,61.6,,-8465.9,6.4,8472.4,8723.5,9272.7,549.2,,,,,7727.2,2044.4,,,527.7,,4180.0,281.4,,200.0,,235.2,536.9
2022/05,ESR켄달스퀘어리츠,365550,부동산,229,168.8,69.1,,353.0,531.5,178.5,-719.5,15.3,542.9,,,,7754.7,-7726.2,-2044.4,1.0,,,,,527.7,,,,536.9,339.2
2022/08,ESR켄달스퀘어리츠,365550,부동산,229,104.6,69.3,,-3.6,0.7,4.2,,,,,,,,4.2,,,,,,,,,,,339.2,440.3
2022/11(E),ESR켄달스퀘어리츠,365550,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,F&F,383220,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,F&F,383220,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,F&F,383220,"섬유,의류,신발,호화품",134,646.1,63.4,2.1,-337.7,9.7,347.4,-95.4,,95.4,1.0,1.0,,,26.6,,26.6,16.3,,,,,,,36.4,1291.6,1521.0
2021/09,F&F,383220,"섬유,의류,신발,호화품",134,441.1,94.3,3.4,-5360.8,321.9,5682.7,3563.9,7799.4,4235.5,1.1,1.1,,,53.6,,53.6,16.0,7799.4,,,4150.0,,,,1521.0,191.2
2021/12,F&F,383220,"섬유,의류,신발,호화품",134,1827.9,116.5,3.6,23.3,130.0,106.7,-1884.6,1100.4,2985.0,,,,,39.4,,39.4,20.4,1100.4,,,2899.9,,,,191.2,145.7
2022/03,F&F,383220,"섬유,의류,신발,호화품",134,1291.0,105.3,3.8,-346.4,11.6,358.0,-14.1,718.6,732.7,,,5.0,,24.7,,24.7,26.8,718.6,,,606.4,,,43.7,145.7,1079.1
2022/06,F&F,383220,"섬유,의류,신발,호화품",134,253.9,113.6,26.2,-36.9,57.4,94.3,-403.8,941.7,924.6,,,,,42.0,,42.0,41.3,941.7,,,724.8,,,111.0,1079.1,901.7
2022/09(E),F&F,383220,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,285.4,87.9,0.6,-282.8,305.1,588.0,-36.6,18.6,55.2,,,,,,,,,,,,,,,,,
2020/09,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,,86.7,1.2,39.3,814.8,775.5,113.2,150.0,36.8,,,,,,,,,,,,,,,,,
2020/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,1219.0,91.7,2.5,-1354.5,1374.4,2728.9,304.0,372.5,68.5,,,,,69.0,,69.0,92.5,390.2,,,,,,,604.1,753.6
2021/03,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,842.5,84.5,2.3,841.7,1851.3,1009.6,-0.1,100.5,100.6,0.8,0.8,,,22.2,,22.2,19.7,100.5,,,50.5,,,,753.6,805.6
2021/06,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,405.4,47.5,0.3,-128.3,383.0,511.3,-550.2,104.9,501.9,0.1,0.1,0.9,,16.3,,16.3,11.5,101.9,,,440.6,,,2.7,805.6,859.4
2021/09,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,-269.0,36.2,1.6,413.1,1045.7,632.7,-31.1,,31.1,1.5,1.5,,,31.1,,31.1,3.2,,,,,,,,859.4,978.8
2021/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,1820.6,98.9,4.0,-218.5,17.1,235.7,-1864.2,2603.3,4467.5,0.7,0.7,,,40.2,,40.2,20.1,2604.4,,,4407.5,,,,978.8,710.9
2022/03,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,1244.0,83.8,4.4,-397.7,544.6,942.3,19.3,721.4,702.1,,,5.0,,28.9,,28.9,26.9,718.6,,,606.4,,,,710.9,1579.8
2022/06,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,224.8,92.9,233.4,-236.3,1129.7,1365.9,-310.9,941.7,894.0,,,,,43.0,,43.0,41.3,941.7,,,724.8,,,,1579.8,1266.5
2022/09(E),F&F홀딩스,007700,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,GS건설,006360,건설,42,-1047.5,302.4,107.9,225.1,3378.5,3153.4,-227.9,4871.4,4276.5,,,,,,,,,,,,,,,,,
2020/09,GS건설,006360,건설,42,3061.1,311.7,125.8,422.4,2955.8,2533.3,-1391.5,6321.2,7682.1,,,,,,,,,,,,,,,,,
2020/12,GS건설,006360,건설,42,1630.8,309.0,95.5,-1360.8,6807.4,8168.2,-309.5,9243.9,9513.6,-1.0,-1.0,-0.3,-1.4,353.8,,353.8,79.2,,,,,,,,21482.6,21189.2
2021/03,GS건설,006360,건설,42,5051.0,285.4,91.8,-1341.4,1913.2,3254.6,-419.7,1192.4,1611.1,19.2,19.2,2.8,,260.0,,260.0,54.2,,,,,,,,21189.2,24626.2
2021/06,GS건설,006360,건설,42,404.4,293.2,85.9,-2507.0,4112.1,6619.1,395.7,6009.2,4617.0,3.9,3.9,4.3,18.4,392.5,,392.5,57.0,,,,,,,,24626.2,22940.2
2021/09,GS건설,006360,건설,42,1791.8,340.7,72.0,-1230.4,4411.0,5641.5,-172.9,2620.5,2772.6,12.2,12.2,,12.4,286.5,,286.5,57.2,,,,,,,,22940.2,23419.0
2021/12,GS건설,006360,건설,42,3827.5,295.6,74.0,-233.0,4653.6,4886.6,148.4,3475.0,3139.3,12.7,12.7,7.8,40.3,410.2,,410.2,66.4,,,,,,,,23419.0,27183.9
2022/03,GS건설,006360,건설,42,3635.5,324.3,79.1,-6659.8,2973.4,9633.2,4699.3,7493.4,2793.5,6.3,6.3,82.3,7.4,972.9,,972.9,93.8,,,,,,,,27183.9,29041.5
2022/06,GS건설,006360,건설,42,-1584.6,352.9,170.5,-733.7,4711.0,5444.7,465.2,1744.1,117.4,6.9,6.9,,2.3,693.2,,693.2,80.9,,,,,,,,29041.5,27344.9
2022/09(E),GS건설,006360,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,GS,078930,석유와가스,217,3733.9,,,-4179.4,979.9,5159.2,3072.7,-5333.7,-10392.3,,,,,,,,,,,,,,,,,
2020/09,GS,078930,석유와가스,217,6667.6,,,-9205.7,1218.3,10423.9,391.8,6548.7,6156.9,,,,,,,,,,,,,,,,,
2020/12,GS,078930,석유와가스,217,1041.2,,,646.4,1948.6,1302.2,-4536.1,11504.1,15854.4,115.8,115.8,14.5,26.2,1674.6,,1674.6,13.8,,,11683.7,,,14657.9,,10437.7,7428.1
2021/03,GS,078930,석유와가스,217,3224.0,,,-3951.1,9751.5,13702.6,3745.9,15712.7,11884.6,272.9,272.9,3.8,0.2,1598.1,,1598.1,51.1,,,15712.7,,,10708.8,,7428.1,10508.6
2021/06,GS,078930,석유와가스,217,3163.1,,,-4003.1,1218.8,5221.8,-1965.7,8834.0,8741.4,-14.2,-14.2,10.8,240.5,1539.3,,1539.3,61.6,,,8696.3,,,7709.9,,10508.6,7683.2
2021/09,GS,078930,석유와가스,217,4029.5,,,-910.7,2547.6,3458.3,-425.7,13868.0,14293.7,114.3,114.3,5.8,0.3,1569.7,,1569.7,15.1,,,13821.6,,,12988.1,,7683.2,10479.0
2021/12,GS,078930,석유와가스,217,-277.1,,,-5377.8,9156.6,14534.5,7282.1,18229.5,10722.0,62.5,62.5,44.7,1128.5,2977.1,,2977.1,35.8,,,6691.4,,,9515.1,,10479.0,12049.6
2022/03,GS,078930,석유와가스,217,9103.6,,,-1700.4,4841.6,6542.0,-6041.0,9548.4,15012.8,15.8,15.8,29.9,,1931.3,,1931.3,31.2,,,9272.2,,,13372.8,,12049.6,13572.6
2022/06,GS,078930,석유와가스,217,5490.1,,,-3638.7,3930.9,7569.6,-2495.3,14559.6,14503.4,91.8,91.8,6.1,22.2,1911.0,,1911.0,25.5,,,14366.1,,,13230.0,,13572.6,13057.3
2022/09(E),GS,078930,석유와가스,217,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,HDC,012630,건설,42,-3219.9,204.7,7.7,-8171.6,19863.4,28035.0,5564.4,11519.3,5656.9,,,,,,,,,,,,,,,,,
2020/09,HDC,012630,건설,42,3937.9,281.6,7.1,-1342.9,17419.3,18762.2,1358.6,8915.2,7556.6,,,,,,,,,,,,,,,,,
2020/12,HDC,012630,건설,42,-5854.9,196.4,76.1,1562.6,3687.1,2124.5,166.5,1401.3,1234.7,-36.9,-36.9,,-2.3,153.6,,153.6,7.2,1068.2,0.1,331.0,1026.0,,,,12293.4,8127.7
2021/03,HDC,012630,건설,42,2131.5,213.9,135.0,-1521.0,18482.7,20003.7,1289.4,4504.5,3214.0,2.2,2.2,,0.3,133.9,,133.9,9.7,,1393.8,3030.0,2760.2,,,,8127.7,10002.2
2021/06,HDC,012630,건설,42,-2507.9,208.4,135.0,-28.4,22679.8,22708.2,1820.9,6998.9,4764.2,-1.0,-1.0,2.0,-0.2,985.7,,985.7,12.7,,0.1,6985.2,4545.2,,,,10002.2,9285.7
2021/09,HDC,012630,건설,42,-1327.8,225.0,135.5,1415.3,26983.3,25568.0,-1918.9,1586.7,3507.7,10.1,10.1,-2.0,2.6,504.8,,504.8,3.2,10225.0,896.5,-9533.6,1345.6,,,,9285.7,7492.7
2021/12,HDC,012630,건설,42,1616.5,189.8,133.9,-1709.5,31245.1,32954.6,-731.6,10671.8,11281.8,4.3,4.3,,1754.6,1605.4,,1605.4,8.7,8384.1,346.5,904.5,8987.7,,0.8,,7492.7,6687.7
2022/03,HDC,012630,건설,42,-9854.0,244.3,21.7,9100.4,27034.4,17934.0,5168.5,13094.1,7925.6,1.1,1.1,,102.8,1323.0,,1323.0,13.8,10214.3,,2735.8,6150.9,,448.0,,6687.7,11096.4
2022/06,HDC,012630,건설,42,1565.0,241.6,19.6,-4840.3,8787.2,13627.5,635.0,7360.8,6256.4,9.6,9.6,0.1,-0.5,800.7,,800.7,16.1,4387.4,,2885.1,4201.5,,2357.5,,11096.4,8489.5
2022/09(E),HDC,012630,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,HDC현대산업개발,294870,건설,42,-3182.5,111.9,4.2,-2861.0,14564.5,17425.5,5656.2,10614.9,4739.0,,,,,,,,,,,,,,,,,
2020/09,HDC현대산업개발,294870,건설,42,4011.5,67.6,4.3,-1158.9,15703.4,16862.4,1550.0,6639.1,5089.1,,,,,,,,,,,,,,,,,
2020/12,HDC현대산업개발,294870,건설,42,-5775.7,91.3,4.7,525.1,9928.8,9403.7,-59.9,850.1,910.0,2.1,2.1,-0.9,,18.3,,18.3,3.7,850.0,0.1,,850.0,,,,10612.0,5266.2
2021/03,HDC현대산업개발,294870,건설,42,3162.2,83.8,4.7,-1958.6,18057.0,20015.6,548.8,3341.4,2792.6,0.1,0.1,,,30.5,,30.5,1.3,2265.0,995.4,,2740.0,,,,5266.2,6987.3
2021/06,HDC현대산업개발,294870,건설,42,-2192.1,84.7,4.8,1762.3,22296.9,20534.6,194.8,5373.9,4783.6,1.4,1.4,,,13.8,,13.8,1.0,5373.9,,,4732.9,,,,6987.3,6751.4
2021/09,HDC현대산업개발,294870,건설,42,-231.6,105.5,4.9,-1093.9,26506.1,27600.0,-484.4,1000.0,1484.4,,,,,11.9,,11.9,3.9,1000.0,,,1000.0,,,,6751.4,4973.0
2021/12,HDC현대산업개발,294870,건설,42,-434.1,91.2,5.1,-205.3,29088.1,29293.5,-844.3,3997.0,4841.3,,,,1747.2,115.1,,115.1,4.5,3517.0,,480.0,3231.0,,,,4973.0,3508.1
2022/03,HDC현대산업개발,294870,건설,42,-10899.3,96.1,5.7,10660.0,26228.0,15568.1,5180.5,11735.0,6554.5,,,,104.8,425.7,,425.7,9.3,9170.0,,2565.0,5852.0,,,,3508.1,8441.2
2022/06,HDC현대산업개발,294870,건설,42,1041.3,103.1,6.7,-3802.6,6715.2,10517.7,571.6,-529.0,-1496.0,,,,-14.4,-194.4,,-194.4,0.2,-1313.0,,784.0,-1660.0,,,,8441.2,6280.0
2022/09(E),HDC현대산업개발,294870,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,JB금융지주,175330,은행,20,-7758.0,,,293.5,,,11896.1,,,,,,,,,,,,,,,,,,,
2020/09,JB금융지주,175330,은행,20,6368.7,,,-5328.0,,,-3364.2,,,,,,,,,,,,,,,,,,,
2020/12,JB금융지주,175330,은행,20,-2551.9,,,243.5,,,3030.4,,,11.8,,30.3,,213.0,,,106.3,,15604.3,,,11143.8,,,5640.9,6324.4
2021/03,JB금융지주,175330,은행,20,-2569.4,,,590.4,,,1575.5,,,4.1,,11.4,,29.0,,,132.4,,11153.6,,,8583.9,,,6324.4,5933.7
2021/06,JB금융지주,175330,은행,20,-2009.6,,,351.4,,,2158.6,,,-2.7,,4.2,,45.2,,,33.2,,11903.4,,,10679.3,,,5933.7,6484.2
2021/09,JB금융지주,175330,은행,20,4446.5,,,-1399.1,,,-1229.6,,,45.5,,11.1,,72.3,,,62.9,,12203.4,,,11360.0,,,6484.2,8412.9
2021/12,JB금융지주,175330,은행,20,2491.5,,,-5059.4,,,1921.7,,,0.3,,,,374.6,,,71.8,,-5490.0,,,-4580.4,,,8412.9,7602.1
2022/03,JB금융지주,175330,은행,20,-9126.6,,,-3466.8,,,12447.6,,,1.5,,1.9,,27.9,,,192.6,,15410.5,,,5000.0,,,7602.1,7507.2
2022/06,JB금융지주,175330,은행,20,-1897.2,,,21.6,,,-423.3,,,0.6,,-1.2,,117.0,,,66.6,,12792.3,,,10400.0,,,7507.2,5730.9
2022/09(E),JB금융지주,175330,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,JW생명과학,234080,제약,35,81.2,28.7,1.8,-408.3,-0.1,408.3,308.9,401.7,13.7,,,,,,,,,,,,,,,,,
2020/09,JW생명과학,234080,제약,35,13.3,28.7,1.8,364.7,0.6,-364.1,-316.1,116.3,432.3,,,,,,,,,,,,,,,,,
2020/12,JW생명과학,234080,제약,35,296.0,29.5,1.8,-317.1,,317.1,-93.5,100.0,193.5,,,,,101.3,,101.3,1.8,100.0,,,170.0,,0.8,,140.6,25.9
2021/03,JW생명과학,234080,제약,35,116.9,30.3,1.8,-133.0,10.0,143.0,14.6,546.0,531.4,,,,,97.9,,97.9,1.5,546.0,,,503.0,,0.8,5.5,25.9,24.5
2021/06,JW생명과학,234080,제약,35,69.6,31.5,1.8,-41.9,2.7,44.7,-28.3,425.0,374.1,,,1.6,,38.1,,38.1,1.6,425.0,,,307.0,,25.5,62.0,24.5,23.9
