period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2021/12(E),JW중외제약,001060,제약,35,,,,,,,,,,,
2020/06,JW홀딩스,096760,제약,35,1930.8,1215.4,715.4,684.8,30.6,21.2,83.7,92.8,34.3,68.1,-33.8
2020/09,JW홀딩스,096760,제약,35,2000.0,1269.5,730.6,626.1,104.5,2.9,58.2,-7.1,41.1,-25.4,66.5
2020/12,JW홀딩스,096760,제약,35,2016.4,1146.8,869.6,743.4,126.2,15.6,373.1,375.3,207.3,151.2,56.1
2021/03,JW홀딩스,096760,제약,35,1895.7,1028.7,866.9,666.6,200.4,25.3,70.0,-11.8,145.3,32.0,113.3
2021/06,JW홀딩스,096760,제약,35,1901.3,1052.5,848.9,777.8,71.1,1.8,17.7,9.8,39.0,50.1,-11.0
2021/09,JW홀딩스,096760,제약,35,1778.8,1049.6,729.2,581.9,147.3,33.8,61.5,7.5,135.1,34.6,100.5
2021/12(E),JW홀딩스,096760,제약,35,,,,,,,,,,,
2020/06,KB금융,105560,은행,20,,,,15864.1,13904.6,,,,13762.1,3837.3,9924.8
2020/09,KB금융,105560,은행,20,,,,16006.1,14165.3,,,,15708.7,3766.5,11942.2
2020/12,KB금융,105560,은행,20,,,,21869.4,7698.9,,,,7951.6,2185.1,5766.5
2021/03,KB금융,105560,은행,20,,,,17230.7,17468.3,,,,17864.3,5012.7,12851.6
2021/06,KB금융,105560,은행,20,,,,16695.4,16737.5,,,,16669.2,4595.0,12074.2
2021/09,KB금융,105560,은행,20,,,,16648.9,17875.0,,,,17830.7,4774.1,13056.7
2021/12(E),KB금융,105560,은행,20,,,,,9286.9,,,,9080.3,,6785.7
2020/06,KCTC,009070,항공화물운송과물류,234,1152.1,983.1,169.0,113.6,55.4,4.6,14.1,7.6,11.2,11.7,-0.4
2020/09,KCTC,009070,항공화물운송과물류,234,1197.2,1026.8,170.4,116.3,54.2,-2.1,12.3,2.9,55.4,10.9,44.4
2020/12,KCTC,009070,항공화물운송과물류,234,1304.5,1110.1,194.4,130.7,63.7,1.8,19.0,-6.1,64.2,2.1,62.1
2021/03,KCTC,009070,항공화물운송과물류,234,1493.2,1331.0,162.3,119.6,42.7,5.1,10.2,2.5,39.5,8.6,30.9
2021/06,KCTC,009070,항공화물운송과물류,234,1630.6,1422.2,208.4,121.8,86.6,2.1,11.2,-9.5,79.2,15.3,63.9
2021/09,KCTC,009070,항공화물운송과물류,234,1746.8,1535.0,211.8,126.8,85.0,9.1,12.6,2.0,92.3,20.7,71.6
2021/12(E),KCTC,009070,항공화물운송과물류,234,,,,,,,,,,,
2020/06,KG동부제철,016380,철강,62,5674.4,5164.2,510.2,230.7,279.5,71.4,148.5,75.0,277.0,0.5,276.6
2020/09,KG동부제철,016380,철강,62,5869.8,5313.9,555.9,216.8,339.2,59.8,130.6,-19.0,249.8,16.4,233.4
2020/12,KG동부제철,016380,철강,62,5918.1,5459.7,458.3,256.0,202.3,164.8,189.7,-80.1,97.7,-16.5,114.2
2021/03,KG동부제철,016380,철강,62,6478.0,5764.7,713.3,228.6,484.7,52.1,195.0,-1.8,339.5,60.1,279.4
2021/06,KG동부제철,016380,철강,62,8373.3,7227.7,1145.6,228.6,917.0,54.4,150.0,-4.9,816.0,217.6,598.5
2021/09,KG동부제철,016380,철강,62,9156.8,7834.5,1322.3,245.8,1076.4,111.1,269.0,22.2,940.6,211.1,729.5
2021/12(E),KG동부제철,016380,철강,62,,,,,,,,,,,
2020/06,KG케미칼,001390,에너지장비및서비스,205,8825.6,7157.0,1668.6,1017.2,651.4,778.1,153.5,-0.7,1279.4,317.4,962.0
2020/09,KG케미칼,001390,에너지장비및서비스,205,9166.2,7469.0,1697.1,1007.4,689.7,-555.0,166.2,-31.5,-65.1,-61.0,-4.1
2020/12,KG케미칼,001390,에너지장비및서비스,205,9523.1,7884.6,1638.4,1135.0,503.4,617.7,277.9,-209.9,664.5,251.8,412.7
2021/03,KG케미칼,001390,에너지장비및서비스,205,10351.3,8373.9,1977.3,1078.5,898.9,717.4,272.7,57.0,1406.8,330.9,1076.0
2021/06,KG케미칼,001390,에너지장비및서비스,205,12400.0,9864.5,2535.5,1138.3,1397.2,509.8,245.5,82.8,1746.7,528.7,1218.0
2021/09,KG케미칼,001390,에너지장비및서비스,205,13040.6,10415.7,2624.8,1137.3,1487.5,131.6,1050.3,2.5,576.4,156.6,419.8
2021/12(E),KG케미칼,001390,에너지장비및서비스,205,,,,,,,,,,,
2020/06,KH 필룩스,033180,전기제품,221,252.4,176.3,76.1,93.0,-16.9,71.8,43.6,-23.8,-87.0,2.2,-89.2
2020/09,KH 필룩스,033180,전기제품,221,266.2,190.0,76.2,87.4,-11.2,144.9,11.9,-3.8,20.4,27.4,-7.1
2020/12,KH 필룩스,033180,전기제품,221,351.9,244.4,107.5,105.2,2.3,-98.6,49.5,-4.3,-187.5,1.3,-188.9
2021/03,KH 필룩스,033180,전기제품,221,291.4,203.8,87.6,110.4,-22.8,39.3,21.0,-2.7,-112.5,0.2,-112.7
2021/06,KH 필룩스,033180,전기제품,221,267.7,197.1,70.6,99.4,-28.8,239.2,137.5,-28.6,-28.7,-4.8,-23.9
2021/09,KH 필룩스,033180,전기제품,221,343.6,235.9,107.7,108.9,-1.2,-100.7,53.6,-15.3,-196.5,-0.1,-196.4
2021/12(E),KH 필룩스,033180,전기제품,221,,,,,,,,,,,
2020/06,KISCO홀딩스,001940,철강,62,2938.1,2387.8,550.3,227.1,323.3,48.9,7.1,40.9,406.6,103.5,309.7
2020/09,KISCO홀딩스,001940,철강,62,2523.5,2169.1,354.4,163.9,190.5,40.1,2.4,44.4,271.9,65.4,206.4
2020/12,KISCO홀딩스,001940,철강,62,2752.1,2335.1,417.1,277.3,139.8,40.4,11.7,-465.9,-296.8,53.7,-350.4
2021/03,KISCO홀딩스,001940,철강,62,2527.4,2260.1,267.2,138.7,128.5,29.3,6.6,57.2,211.9,40.4,171.5
2021/06,KISCO홀딩스,001940,철강,62,4288.4,3418.3,870.1,163.3,706.8,44.2,20.5,48.3,781.4,176.6,604.8
2021/09,KISCO홀딩스,001940,철강,62,4392.5,3585.9,806.7,167.7,639.0,32.1,5.6,37.8,701.0,185.8,515.2
2021/12(E),KISCO홀딩스,001940,철강,62,,,,,,,,,,,
2020/06,KPX케미칼,025000,화학,140,1530.0,1301.8,228.3,121.7,106.5,199.2,-31.3,2.9,340.0,83.0,257.0
2020/09,KPX케미칼,025000,화학,140,1867.7,1566.2,301.5,155.9,145.6,15.5,10.2,2.2,153.1,38.4,114.6
2020/12,KPX케미칼,025000,화학,140,2290.1,1875.0,415.1,150.4,264.7,38.0,49.2,5.6,263.6,50.5,213.1
2021/03,KPX케미칼,025000,화학,140,2292.6,1991.7,300.9,155.2,145.7,89.9,78.4,41.5,198.8,51.1,147.7
2021/06,KPX케미칼,025000,화학,140,2583.1,2285.4,297.8,177.1,120.6,80.3,-5.3,14.4,220.7,49.1,171.5
2021/09,KPX케미칼,025000,화학,140,2546.8,2266.8,280.1,208.7,71.4,84.9,44.3,-5.8,106.2,34.8,71.3
2021/12(E),KPX케미칼,025000,화학,140,,,,,,,,,,,
2020/06,KPX홀딩스,092230,화학,140,2095.6,1759.0,336.6,183.0,153.6,636.7,-66.4,5.5,862.2,198.5,663.6
2020/09,KPX홀딩스,092230,화학,140,2463.9,2048.9,415.0,227.1,187.9,-14.9,20.2,12.2,165.0,59.9,105.1
2020/12,KPX홀딩스,092230,화학,140,2606.9,2117.5,489.3,207.8,281.5,-269.9,105.0,-530.2,-229.9,-59.1,1093.1
2021/03,KPX홀딩스,092230,화학,140,2833.6,2442.9,390.7,220.3,170.4,176.4,84.0,-102.6,101.1,41.3,59.7
2021/06,KPX홀딩스,092230,화학,140,3126.0,2736.5,389.5,241.9,147.6,229.5,58.3,13.3,620.6,118.0,502.6
2021/09,KPX홀딩스,092230,화학,140,3071.3,2710.6,360.7,269.5,91.2,249.9,51.1,10.8,210.0,51.4,158.5
2021/12(E),KPX홀딩스,092230,화학,140,,,,,,,,,,,
2020/06,KR모터스,000040,자동차,44,312.1,258.2,53.8,46.3,7.6,7.4,23.7,8.1,-1.0,0.5,-1.5
2020/09,KR모터스,000040,자동차,44,290.8,245.3,45.5,44.5,1.0,-0.3,13.6,-1.2,-14.1,0.5,-14.6
2020/12,KR모터스,000040,자동차,44,289.9,227.2,62.7,62.9,-0.2,3.1,32.2,-60.6,-90.2,,-90.2
2021/03,KR모터스,000040,자동차,44,227.0,192.3,34.7,43.7,-8.9,3.3,16.8,1.5,-20.9,,-20.9
2021/06,KR모터스,000040,자동차,44,379.9,314.9,65.0,51.6,13.4,,28.1,0.8,-13.9,,-13.9
2021/09,KR모터스,000040,자동차,44,345.0,290.2,54.9,57.2,-2.3,2.1,19.6,2.4,-17.5,,-17.5
2021/12(E),KR모터스,000040,자동차,44,,,,,,,,,,,
2020/06,LF,093050,"섬유,의류,신발,호화품",134,4220.9,1851.6,2369.3,2033.3,336.0,12.8,24.1,-32.7,299.2,113.1,186.1
2020/09,LF,093050,"섬유,의류,신발,호화품",134,3449.6,1540.9,1908.6,1929.4,-20.7,9.7,26.0,6.7,-25.7,-22.5,-3.1
2020/12,LF,093050,"섬유,의류,신발,호화품",134,4712.6,2075.0,2637.7,2311.8,325.9,13.2,22.7,-215.4,119.6,102.4,17.2
2021/03,LF,093050,"섬유,의류,신발,호화품",134,3982.9,1552.3,2430.7,2155.7,274.9,17.4,30.5,-44.8,232.6,94.0,138.6
2021/06,LF,093050,"섬유,의류,신발,호화품",134,4653.4,1789.9,2863.5,2353.0,510.5,15.3,24.0,313.7,833.8,207.6,626.1
2021/09,LF,093050,"섬유,의류,신발,호화품",134,3863.7,1466.4,2397.2,2174.4,222.8,10.7,21.9,236.0,460.9,137.7,323.2
2021/12(E),LF,093050,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2020/06,LG디스플레이,034220,디스플레이패널,222,53070.2,51788.3,1281.9,6452.1,-5170.2,1035.4,1424.6,-1167.3,-6689.5,-1651.2,-5038.3
2020/09,LG디스플레이,034220,디스플레이패널,222,67376.5,58923.0,8453.4,6809.8,1643.6,1174.6,3209.7,-207.1,-543.3,-654.5,111.2
2020/12,LG디스플레이,034220,디스플레이패널,222,74926.5,61091.1,13835.4,7054.2,6781.2,844.9,2353.0,-1121.5,4157.0,-1997.6,6154.6
2021/03,LG디스플레이,034220,디스플레이패널,222,68827.6,56513.0,12314.7,7084.4,5230.3,2128.8,4196.4,57.3,3232.9,574.8,2658.1
2021/06,LG디스플레이,034220,디스플레이패널,222,69655.7,55155.1,14500.6,7490.0,7010.6,441.0,1930.7,-40.3,5500.2,1261.9,4238.3
2021/09,LG디스플레이,034220,디스플레이패널,222,72232.0,59152.2,13079.8,7790.8,5289.0,3731.5,3021.4,65.3,6081.1,1446.4,4634.7
2021/12,LG디스플레이,034220,디스플레이패널,222,88065.2,74909.1,13156.1,8379.9,4776.2,-196.5,1864.2,-369.6,2374.6,570.3,1804.3
2022/03(E),LG디스플레이,034220,디스플레이패널,222,69209.8,,10069.3,,2393.2,,,,1582.0,,1075.9
2020/06,LG,003550,복합기업,191,14949.9,10409.7,4540.2,947.7,3592.6,77.8,99.1,-16.8,3554.5,2242.3,1312.1
2020/09,LG,003550,복합기업,191,19560.8,11038.1,8522.7,851.6,7671.1,90.2,107.5,466.2,8120.0,503.1,7616.9
2020/12,LG,003550,복합기업,191,15956.9,15319.1,637.8,956.5,-318.7,68.4,109.8,58.6,-301.5,252.0,556.8
2021/03,LG,003550,복합기업,191,21804.6,10958.2,10846.4,837.9,10008.6,98.6,85.9,1180.4,11201.6,972.0,10573.9
2021/06,LG,003550,복합기업,191,19235.0,12157.8,7077.2,960.1,6117.1,66.3,82.9,4.7,6105.2,370.5,10010.8
2021/09,LG,003550,복합기업,191,20268.5,13158.1,7110.4,985.0,6125.4,85.3,70.9,-29.5,6110.3,443.4,5665.6
2021/12(E),LG,003550,복합기업,191,27872.0,,3038.0,,1449.0,,,,,,
2020/06,LG생활건강,051900,화장품,206,17831.6,6899.7,10931.9,7899.0,3032.8,44.0,50.5,-281.6,2766.3,720.6,2045.8
2020/09,LG생활건강,051900,화장품,206,20705.7,7848.2,12857.5,9581.4,3276.2,8.6,40.3,-74.7,3182.9,866.0,2316.9
2020/12,LG생활건강,051900,화장품,206,20944.2,7626.2,13318.0,10755.3,2562.7,49.6,80.3,-483.0,2058.2,632.1,1426.1
2021/03,LG생활건강,051900,화장품,206,20366.7,7390.8,12975.8,9270.1,3705.7,21.5,51.8,-158.5,3544.3,956.1,2588.2
2021/06,LG생활건강,051900,화장품,206,20214.2,7373.7,12840.5,9482.8,3357.7,14.3,37.2,-292.3,3051.9,788.4,2263.5
2021/09,LG생활건강,051900,화장품,206,20103.4,7504.9,12598.5,9175.9,3422.5,15.9,38.5,-108.2,3294.1,898.6,2395.5
2021/12,LG생활건강,051900,화장품,206,20230.9,8129.4,12101.5,9691.1,2410.3,44.1,101.3,-381.2,1983.3,619.2,1364.1
2022/03(E),LG생활건강,051900,화장품,206,20742.8,,12760.5,,3652.4,,,,3419.9,,2517.8
2020/06,LG유플러스,032640,무선통신서비스,184,32726.3,6836.6,25889.7,23492.6,2397.1,97.0,327.9,-113.0,2056.5,503.8,1505.7
2020/09,LG유플러스,032640,무선통신서비스,184,33410.3,7090.9,26319.4,23807.3,2512.1,148.6,392.3,-16.3,2260.6,531.4,4034.0
2020/12,LG유플러스,032640,무선통신서비스,184,35173.2,-21523.8,56697.0,54942.2,1754.8,159.9,425.7,-4009.5,-2518.5,-271.7,-2246.8
2021/03,LG유플러스,032640,무선통신서비스,184,34167.5,,34167.5,31411.4,2756.2,150.4,402.7,61.8,2569.8,560.9,2008.9
2021/06,LG유플러스,032640,무선통신서비스,184,33455.1,,33455.1,30770.9,2684.2,147.4,362.5,104.0,2577.4,472.5,2104.9
2021/09,LG유플러스,032640,무선통신서비스,184,34774.3,,34774.3,32006.9,2767.4,138.5,391.4,141.6,2661.4,550.9,2110.5
2021/12,LG유플러스,032640,무선통신서비스,184,36114.4,,36114.4,34532.0,1582.4,149.4,395.2,-102.5,1243.3,225.4,1017.9
2022/03(E),LG유플러스,032640,무선통신서비스,184,35487.5,,35573.7,,2791.0,,,,2602.6,,2006.3
2020/06,LG이노텍,011070,전자장비와기기,197,15398.7,13669.3,1729.4,1300.0,429.4,64.6,210.6,-137.7,145.7,69.8,75.9
2020/09,LG이노텍,011070,전자장비와기기,197,22298.1,19875.0,2423.2,1529.0,894.2,45.3,209.8,-382.3,347.3,78.2,269.1
2020/12,LG이노텍,011070,전자장비와기기,197,37612.3,31864.8,5747.5,1640.4,4107.1,14.6,284.4,-995.1,2842.1,683.8,1210.5
2021/03,LG이노텍,011070,전자장비와기기,197,30702.5,25617.6,5084.9,1616.7,3468.2,74.3,156.3,-53.6,3332.7,809.6,2514.1
2021/06,LG이노텍,011070,전자장비와기기,197,23547.1,20318.8,3228.3,1709.0,1519.3,74.9,182.3,398.8,1810.8,500.9,1472.9
2021/09,LG이노텍,011070,전자장비와기기,197,37975.9,32581.5,5394.4,2037.4,3357.0,66.2,137.5,-105.3,3180.5,889.3,2271.0
2021/12,LG이노텍,011070,전자장비와기기,197,57230.6,49632.8,7597.7,3300.1,4297.7,47.3,196.1,-541.0,3607.9,942.8,2624.8
2022/03(E),LG이노텍,011070,전자장비와기기,197,37973.6,,,,3207.1,,,,2972.5,,2275.3
2020/06,LG전자,066570,전자제품,213,128338.3,94630.4,33707.9,28753.5,4954.4,643.3,1623.2,-739.0,1479.1,823.6,655.5
2020/09,LG전자,066570,전자제품,213,169195.6,123409.6,45786.0,36196.2,9589.8,1834.6,2874.5,-979.4,7716.5,1224.2,6492.3
2020/12,LG전자,066570,전자제품,213,187808.6,143070.5,44738.1,38236.5,6501.7,1199.1,2606.2,-5767.4,1467.1,-1155.7,2622.8
2021/03,LG전자,066570,전자제품,213,188094.8,139334.5,48760.4,33593.9,15166.5,1953.4,2106.3,-913.1,14936.2,3244.8,11691.5
2021/06,LG전자,066570,전자제품,213,171139.0,125795.4,45343.6,36562.1,8781.5,960.8,1384.5,923.6,10704.6,2768.6,-2919.7
2021/09,LG전자,066570,전자제품,213,187866.5,139997.7,47868.8,42461.8,5407.0,1583.0,1813.8,-451.0,6308.5,1557.9,5164.8
2021/12(E),LG전자,066570,전자제품,213,196702.3,,,,8313.0,,,,7965.3,,6180.0
2020/06,LG화학,051910,화학,140,69351.9,54218.2,15133.8,9417.3,5716.4,890.4,1359.9,-556.4,4700.5,792.2,4190.7
2020/09,LG화학,051910,화학,140,75072.8,57111.7,17961.2,8940.3,9020.8,634.8,2454.5,-135.8,7076.4,1862.3,5703.9
2020/12,LG화학,051910,화학,140,88872.3,69886.7,18985.6,17727.9,1257.8,1480.7,3168.5,-3466.8,-3836.6,-53.8,-3434.0
2021/03,LG화학,051910,화학,140,96500.3,71927.1,24573.3,10491.8,14081.4,1584.6,1951.4,532.3,14266.3,3840.3,13709.7
2021/06,LG화학,051910,화학,140,114561.4,76112.3,38449.1,17051.0,21398.1,1717.8,987.3,-51.2,22112.5,6466.3,15662.7
2021/09,LG화학,051910,화학,140,106101.5,79606.0,26495.6,19229.5,7266.1,1981.9,2826.1,950.6,7375.0,369.3,6798.9
2021/12,LG화학,051910,화학,140,109487.0,86836.8,22650.1,15166.0,7484.2,1582.7,844.2,-2982.0,5117.4,1681.9,3367.8
2022/03(E),LG화학,051910,화학,140,111757.4,,,,8454.5,,,,8245.5,,5701.5
2020/06,LIG넥스원,079550,우주항공과국방,216,3489.4,3081.8,407.6,329.4,78.2,156.6,89.6,-7.7,139.2,32.4,106.8
2020/09,LIG넥스원,079550,우주항공과국방,216,4123.0,3737.2,385.8,304.3,81.5,133.5,42.9,-28.2,146.2,14.3,131.9
2020/12,LIG넥스원,079550,우주항공과국방,216,4869.1,4327.5,541.7,332.0,209.7,1.8,39.5,-325.7,-151.5,-265.1,113.6
2021/03,LIG넥스원,079550,우주항공과국방,216,3504.6,3116.4,388.2,260.3,128.0,26.2,35.7,161.0,278.9,80.0,198.9
2021/06,LIG넥스원,079550,우주항공과국방,216,4398.8,3804.4,594.4,306.4,288.0,5.1,35.3,-10.1,260.0,35.6,224.5
2021/09,LIG넥스원,079550,우주항공과국방,216,4588.6,3901.5,687.1,332.3,354.8,5.5,62.1,231.7,527.4,120.6,406.8
2021/12(E),LIG넥스원,079550,우주항공과국방,216,5810.6,,658.5,,240.6,,,,165.0,,195.7
2020/06,LS ELECTRIC,010120,전기장비,144,5982.7,4883.0,1099.6,711.6,388.0,-1.1,63.2,-7.5,316.3,79.7,237.6
2020/09,LS ELECTRIC,010120,전기장비,144,5585.8,4593.3,992.5,774.4,218.1,37.0,47.7,81.3,288.8,102.7,188.4
2020/12,LS ELECTRIC,010120,전기장비,144,6102.2,5033.3,1068.9,742.5,326.4,65.9,45.4,-3.8,343.3,131.6,211.7
2021/03,LS ELECTRIC,010120,전기장비,144,5893.9,4834.4,1059.5,826.0,233.5,26.7,34.4,-15.9,209.9,52.6,157.3
2021/06,LS ELECTRIC,010120,전기장비,144,6432.9,5162.0,1270.8,800.4,470.4,59.6,69.5,-11.6,448.8,71.9,377.0
2021/09,LS ELECTRIC,010120,전기장비,144,6826.4,5635.7,1190.7,786.2,404.4,30.8,262.8,-59.3,113.2,22.8,90.6
2021/12(E),LS ELECTRIC,010120,전기장비,144,7251.4,,1360.0,,508.1,,,,518.4,,369.3
2020/06,LS네트웍스,000680,"섬유,의류,신발,호화품",134,904.0,649.8,254.1,292.9,-38.7,2.3,57.7,-25.6,93.8,21.6,72.2
2020/09,LS네트웍스,000680,"섬유,의류,신발,호화품",134,739.9,596.4,143.5,326.7,-183.2,3.1,58.9,-2.3,60.4,20.6,39.8
2020/12,LS네트웍스,000680,"섬유,의류,신발,호화품",134,1065.7,807.7,258.0,306.8,-48.8,2.3,57.7,-363.5,-250.6,61.6,-312.2
2021/03,LS네트웍스,000680,"섬유,의류,신발,호화품",134,906.1,700.8,205.3,231.9,-26.6,1.2,55.2,-1.3,233.9,57.7,176.2
2021/06,LS네트웍스,000680,"섬유,의류,신발,호화품",134,1013.6,707.0,306.7,279.5,27.1,1.1,52.8,-13.9,254.0,45.3,208.7
2021/09,LS네트웍스,000680,"섬유,의류,신발,호화품",134,906.9,684.4,222.5,226.4,-3.9,1.6,49.5,-3.4,187.1,35.2,151.9
2021/12(E),LS네트웍스,000680,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2020/06,LS,006260,전기장비,144,24993.7,21930.6,3063.1,2243.6,819.5,8.2,363.4,56.1,520.4,39.5,495.9
2020/09,LS,006260,전기장비,144,25698.4,22458.3,3240.1,2233.3,1006.8,78.9,292.4,79.3,872.6,250.0,618.8
2020/12,LS,006260,전기장비,144,27936.5,24533.6,3402.9,2582.4,820.5,146.1,302.0,673.7,1338.2,564.6,758.6
2021/03,LS,006260,전기장비,144,29088.4,25223.9,3864.5,2627.4,1237.1,73.1,300.4,-160.1,849.7,212.1,636.3
2021/06,LS,006260,전기장비,144,33363.8,28935.8,4427.9,2838.1,1589.8,72.6,331.9,353.3,1683.9,192.3,1491.1
2021/09,LS,006260,전기장비,144,33303.5,29427.4,3876.1,2728.0,1148.1,62.9,697.4,253.4,767.0,155.3,601.8
2021/12(E),LS,006260,전기장비,144,33939.8,,,,1389.3,,,,1246.5,,827.5
2020/06,LX인터내셔널,001120,무역회사와판매업체,226,23072.6,21350.9,1721.7,1418.7,303.0,-57.1,68.7,77.4,282.6,71.2,211.3
2020/09,LX인터내셔널,001120,무역회사와판매업체,226,31552.3,29772.5,1779.8,1430.5,349.3,592.7,746.7,130.9,312.9,-100.0,412.9
2020/12,LX인터내셔널,001120,무역회사와판매업체,226,33703.4,31742.8,1960.6,1513.1,447.5,606.2,796.8,16.5,218.0,-69.1,287.0
2021/03,LX인터내셔널,001120,무역회사와판매업체,226,36851.8,34256.8,2595.0,1462.4,1132.6,1000.2,1022.6,-9.4,1307.7,329.6,978.1
2021/06,LX인터내셔널,001120,무역회사와판매업체,226,39559.5,36637.1,2922.4,1664.7,1257.7,434.8,530.3,17.1,1520.3,410.5,1109.9
2021/09,LX인터내셔널,001120,무역회사와판매업체,226,44948.1,41199.7,3748.4,1652.2,2096.2,797.4,798.4,-34.1,2403.6,621.3,1782.3
2021/12(E),LX인터내셔널,001120,무역회사와판매업체,226,43767.8,,3350.0,,2021.2,,,,2172.0,,1515.0
2020/06,MH에탄올,023150,음료,145,267.5,168.9,98.6,45.1,53.5,0.8,25.9,-5.7,22.7,4.4,18.4
2020/09,MH에탄올,023150,음료,145,232.6,133.4,99.2,77.3,21.9,0.1,24.2,-3.1,-5.3,5.1,-10.4
2020/12,MH에탄올,023150,음료,145,248.8,142.2,106.5,25.3,81.2,0.7,47.8,20.7,54.7,0.8,53.9
2021/03,MH에탄올,023150,음료,145,221.3,134.8,86.5,46.3,40.2,2.4,30.7,2.6,14.4,8.3,6.2
2021/06,MH에탄올,023150,음료,145,280.0,144.8,135.2,44.9,90.3,0.2,23.4,0.3,67.4,8.5,58.9
2021/09,MH에탄올,023150,음료,145,244.3,134.8,109.5,74.6,34.8,0.4,37.6,-2.7,-5.0,2.5,-7.5
2021/12(E),MH에탄올,023150,음료,145,,,,,,,,,,,
2020/06,NHN,181710,게임엔터테인먼트,235,4051.3,,4051.3,3786.8,264.5,100.3,74.9,24.4,336.5,149.9,186.5
2020/09,NHN,181710,IT서비스,154,4193.8,,4193.8,3919.7,274.1,134.9,76.3,-0.1,350.9,30.1,320.8
2020/12,NHN,181710,IT서비스,154,4560.6,,4560.6,4360.2,200.4,721.6,391.9,-885.0,-306.6,97.4,-404.0
2021/03,NHN,181710,IT서비스,154,4599.1,,4599.1,4307.5,291.6,121.2,70.3,24.1,352.0,113.5,238.5
2021/06,NHN,181710,IT서비스,154,4616.6,,4616.6,4378.4,238.2,69.2,36.3,0.9,270.9,119.0,151.9
2021/09,NHN,181710,IT서비스,154,4725.1,,4725.1,4445.9,279.2,299.2,82.6,20.8,525.3,130.0,445.0
2021/12(E),NHN,181710,IT서비스,154,5075.6,,5045.8,,292.1,,,,176.7,,58.6
2020/08,NH프라임리츠,338100,부동산,229,10.1,,10.1,0.7,9.4,,,,9.5,,9.5
2020/11,NH프라임리츠,338100,부동산,229,18.4,,18.4,0.6,17.8,,,,17.9,,17.9
2021/02,NH프라임리츠,338100,부동산,229,15.1,,15.1,7.4,7.7,,,,7.7,,7.7
2021/05,NH프라임리츠,338100,부동산,229,12.1,,12.1,-0.3,12.3,,,,12.3,,12.3
2021/08,NH프라임리츠,338100,부동산,229,7.0,,7.0,6.1,0.9,,,,0.9,,0.9
2021/11,NH프라임리츠,338100,부동산,229,34.5,,34.5,-3.3,37.8,0.0,,,37.8,,37.8
2022/02(E),NH프라임리츠,338100,부동산,229,,,,,,,,,,,
2020/06,NICE,034310,상업서비스와공급품,208,4964.7,,4964.7,4490.2,474.6,25.1,46.0,-200.4,253.2,105.5,165.0
2020/09,NICE,034310,상업서비스와공급품,208,5393.7,,5393.7,5041.2,352.6,16.8,36.9,66.2,398.6,119.5,279.1
2020/12,NICE,034310,상업서비스와공급품,208,5472.5,,5472.5,5218.6,253.8,11.4,58.8,-172.9,33.5,129.5,-96.0
2021/03,NICE,034310,상업서비스와공급품,208,5085.5,,5085.5,4741.9,343.6,14.5,46.2,113.0,424.8,128.3,296.6
2021/06,NICE,034310,상업서비스와공급품,208,5596.3,,5596.3,5206.1,390.2,8.6,39.6,76.2,435.5,125.0,310.5
2021/09,NICE,034310,상업서비스와공급품,208,6450.8,,6450.8,6110.3,340.5,19.0,49.4,99.8,409.8,128.0,281.9
2021/12(E),NICE,034310,상업서비스와공급품,208,,,,,,,,,,,
2020/06,NI스틸,008260,철강,62,503.9,414.5,89.4,34.7,54.8,-0.8,7.6,0.3,44.9,9.7,35.2
2020/09,NI스틸,008260,철강,62,440.2,362.6,77.6,36.6,41.0,-1.3,5.3,0.2,33.7,8.0,25.7
2020/12,NI스틸,008260,철강,62,543.2,437.4,105.8,41.8,64.0,3.8,10.4,0.2,58.6,12.9,45.7
2021/03,NI스틸,008260,철강,62,487.4,387.4,100.0,39.2,60.8,2.3,9.4,1.2,55.8,12.0,43.8
2021/06,NI스틸,008260,철강,62,636.0,539.5,96.6,23.5,73.1,,8.2,0.2,66.8,14.0,52.8
2021/09,NI스틸,008260,철강,62,610.2,501.8,108.4,37.1,71.2,3.0,10.4,0.2,64.5,14.5,50.0
2021/12,NI스틸,008260,철강,62,748.5,605.1,143.4,36.6,106.9,0.2,8.8,-2.5,96.6,22.8,73.9
2022/03(E),NI스틸,008260,철강,62,,,,,,,,,,,
2020/06,NPC,004250,가정용기기와용품,214,986.5,846.5,140.0,98.5,41.5,2.0,4.9,7.2,53.4,9.3,44.1
2020/09,NPC,004250,가정용기기와용품,214,1079.0,930.6,148.4,95.3,53.1,1.1,3.6,0.1,60.0,11.4,48.6
2020/12,NPC,004250,가정용기기와용품,214,1123.0,955.2,167.9,123.8,44.1,7.9,5.5,-10.5,34.8,1.8,33.1
2021/03,NPC,004250,가정용기기와용품,214,1115.1,935.8,179.4,104.4,74.9,6.5,5.7,0.5,79.9,15.5,64.3
2021/06,NPC,004250,가정용기기와용품,214,1239.4,1050.4,189.0,108.8,80.2,4.0,4.0,0.4,87.2,16.1,71.1
2021/09,NPC,004250,가정용기기와용품,214,1255.4,1046.8,208.6,115.5,93.1,10.7,10.7,1.3,97.8,18.8,79.0
2021/12(E),NPC,004250,가정용기기와용품,214,,,,,,,,,,,
