period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2018/12,티피씨글로벌,130740,자동차부품,36,784.4,642.4,142.0,130.8,11.2,18.0,30.4,26.8,25.6,2.9,22.7
2019/12,티피씨글로벌,130740,자동차부품,36,846.9,687.1,159.7,154.4,5.4,20.6,40.2,-23.2,-37.4,-9.3,-28.1
2020/12,티피씨글로벌,130740,자동차부품,36,793.5,632.0,161.4,153.5,7.9,42.2,34.6,5.1,20.6,1.0,19.6
2021/12(E),티피씨글로벌,130740,자동차부품,36,,,,,,,,,,,
2016/12,TPC,048770,기계,138,923.4,778.7,144.6,164.1,-19.5,0.6,12.7,-2.6,-33.7,11.6,-45.3
2017/12,TPC,048770,기계,138,1019.0,810.0,209.0,154.8,54.2,0.9,12.3,3.6,47.5,6.6,40.9
2018/12,TPC,048770,기계,138,1046.3,858.6,187.7,156.2,31.5,2.2,17.7,27.7,46.7,5.2,41.5
2019/12,TPC,048770,기계,138,1010.9,848.6,162.3,160.6,1.7,3.1,23.8,-21.7,-39.8,0.9,-40.6
2020/12,TPC,048770,기계,138,885.6,708.1,177.5,158.0,19.5,2.1,19.2,14.5,17.5,-23.9,41.4
2021/12(E),TPC,048770,기계,138,,,,,,,,,,,
2016/12,팅크웨어,084730,전자제품,213,1850.4,1254.1,596.3,541.4,54.8,9.6,28.3,-8.0,28.0,7.0,21.1
2017/12,팅크웨어,084730,전자제품,213,1979.2,1360.8,618.4,547.9,70.5,26.5,55.9,4.4,45.5,23.3,22.2
2018/12,팅크웨어,084730,전자제품,213,1944.4,1351.0,593.4,516.2,77.2,18.4,57.9,-7.4,30.4,11.2,19.2
2019/12,팅크웨어,084730,전자제품,213,1822.2,1235.3,586.9,508.6,78.3,17.2,61.0,16.4,50.9,10.4,40.5
2020/12,팅크웨어,084730,전자제품,213,1975.7,1332.9,642.7,517.8,124.9,27.5,31.5,-9.0,111.9,25.9,86.0
2021/12(E),팅크웨어,084730,전자제품,213,,,,,,,,,,,
2016/12,파나진,046210,생명과학도구및서비스,218,69.6,25.3,44.3,51.8,-7.5,0.8,9.8,0.9,-15.6,,-15.6
2017/12,파나진,046210,생명과학도구및서비스,218,73.9,30.7,43.2,75.2,-32.0,1.3,1.8,-37.1,-69.6,,-69.6
2018/12,파나진,046210,생명과학도구및서비스,218,77.0,27.4,49.6,63.0,-13.4,1.5,,-29.2,-41.2,,-41.2
2019/12,파나진,046210,생명과학도구및서비스,218,79.5,28.5,51.0,57.1,-6.1,3.4,0.9,38.7,35.0,,35.0
2020/12,파나진,046210,생명과학도구및서비스,218,162.7,53.8,108.8,57.3,51.5,2.5,1.3,-3.5,49.2,,49.2
2021/12(E),파나진,046210,생명과학도구및서비스,218,,,,,,,,,,,
2016/12,파라다이스,034230,"호텔,레스토랑,레저",161,6948.6,5564.2,1384.4,726.5,657.9,95.0,35.1,36.8,754.5,178.3,576.2
2017/12,파라다이스,034230,"호텔,레스토랑,레저",161,6680.4,5977.2,703.2,1002.7,-299.5,60.8,250.6,154.3,-335.1,63.4,-398.5
2018/12,파라다이스,034230,"호텔,레스토랑,레저",161,7876.2,7089.8,786.4,762.3,24.1,38.9,329.5,-151.2,-428.7,12.8,-441.5
2019/12,파라다이스,034230,"호텔,레스토랑,레저",161,9794.3,8398.9,1395.4,876.7,518.7,42.5,520.5,-92.7,154.8,87.5,67.3
2020/12,파라다이스,034230,"호텔,레스토랑,레저",161,4538.8,4770.3,-231.5,630.0,-861.5,43.2,546.0,-389.8,-1754.2,-85.4,-1668.8
2021/12(E),파라다이스,034230,"호텔,레스토랑,레저",161,4127.0,,144.2,,-439.2,,,,-260.4,,-429.0
2016/12,파라텍,033540,기계,138,2268.5,2099.2,169.3,114.6,54.7,4.6,1.3,0.5,57.5,23.3,34.2
2017/12,파라텍,033540,기계,138,2597.2,2382.8,214.4,118.5,95.9,6.1,2.8,62.4,159.6,38.2,121.4
2018/12,파라텍,033540,기계,138,1911.6,1798.9,112.7,114.1,-1.4,8.4,8.0,4.7,2.1,-0.3,2.4
2019/12,파라텍,033540,기계,138,1266.1,1522.3,-256.1,114.3,-370.5,11.3,14.6,2.3,-375.6,-79.3,-296.3
2020/12,파라텍,033540,기계,138,1149.6,982.1,167.5,127.2,40.3,22.3,8.8,56.0,109.6,25.7,83.9
2021/12(E),파라텍,033540,기계,138,,,,,,,,,,,
2016/12,파루,043200,에너지장비및서비스,205,1056.6,693.7,362.9,312.7,50.2,19.3,32.7,-16.2,34.7,2.1,32.5
2017/12,파루,043200,에너지장비및서비스,205,288.7,304.0,-15.4,215.5,-230.8,2.4,37.8,-14.0,-280.8,-1.6,-279.2
2018/12,파루,043200,에너지장비및서비스,205,363.5,445.2,-81.7,174.0,-255.7,2.9,2.9,-8.3,-264.0,-4.4,-259.6
2019/12,파루,043200,에너지장비및서비스,205,531.4,412.1,119.4,117.8,1.6,5.4,3.1,0.4,2.2,,2.2
2020/12,파루,043200,에너지장비및서비스,205,413.6,422.9,-9.3,128.9,-138.2,3.7,5.3,-98.8,-240.6,-0.1,-240.5
2021/12(E),파루,043200,에너지장비및서비스,205,,,,,,,,,,,
2016/12,파마리서치,214450,제약,35,459.5,151.2,308.4,167.3,141.1,34.5,2.3,-0.9,173.2,35.0,138.3
2017/12,파마리서치,214450,제약,35,544.7,184.0,360.6,212.2,148.4,34.9,18.1,-7.7,154.0,28.8,125.2
2018/12,파마리서치,214450,제약,35,642.8,260.6,382.2,295.1,87.0,102.4,16.0,-19.9,143.6,31.0,112.7
2019/12,파마리서치,214450,제약,35,838.7,337.7,501.1,310.4,190.6,41.1,32.6,-4.1,185.3,36.8,148.5
2020/12,파마리서치,214450,제약,35,1087.5,358.5,729.0,394.7,334.3,35.0,32.8,27.3,395.4,70.9,324.5
2021/12(E),파마리서치,214450,제약,35,1523.0,,1070.0,,538.0,,,,580.0,,497.0
2016/12,파멥신,208340,생물공학,146,,,,,,,,,,,
2017/12,파멥신,208340,생물공학,146,2.1,0.9,1.2,39.5,-38.4,0.1,0.6,-25.9,-64.8,,-64.8
2018/12,파멥신,208340,생물공학,146,,,,69.2,-69.1,3.1,3.8,,-69.8,,-69.8
2019/12,파멥신,208340,생물공학,146,,,,101.0,-101.0,97.5,89.0,-9.0,-101.6,,-101.6
2020/12,파멥신,208340,생물공학,146,0.6,,0.6,255.7,-255.1,95.1,147.3,0.5,-306.8,,-306.8
2021/12(E),파멥신,208340,생물공학,146,,,,,,,,,,,
2016/12,파버나인,177830,비철금속,53,769.8,673.5,96.4,63.4,33.0,8.5,10.4,1.1,32.3,-2.8,35.0
2017/12,파버나인,177830,비철금속,53,1061.4,943.4,118.0,86.5,31.5,1.4,33.9,5.3,4.2,-3.0,7.2
2018/12,파버나인,177830,비철금속,53,1124.0,975.0,148.9,91.8,57.2,20.5,21.9,-0.1,55.6,8.3,47.3
2019/12,파버나인,177830,비철금속,53,1036.1,971.3,64.8,114.9,-50.1,41.1,125.0,-12.7,-146.6,-22.5,-124.2
2020/12,파버나인,177830,비철금속,53,1416.9,1202.6,214.3,133.5,80.8,59.6,101.0,9.1,48.5,8.0,40.5
2021/12(E),파버나인,177830,비철금속,53,,,,,,,,,,,
2016/12,파세코,037070,가정용기기와용품,214,1019.5,801.2,218.3,188.8,29.5,8.0,6.7,1.2,32.0,3.6,28.5
2017/12,파세코,037070,가정용기기와용품,214,1212.9,972.4,240.5,201.2,39.3,6.8,7.2,0.9,39.8,3.1,36.7
2018/12,파세코,037070,가정용기기와용품,214,1494.1,1233.2,261.0,207.8,53.1,1.0,3.1,1.4,52.4,4.9,47.5
2019/12,파세코,037070,가정용기기와용품,214,1804.1,1456.7,347.3,239.5,107.8,5.1,5.0,-3.8,104.2,17.7,86.4
2020/12,파세코,037070,가정용기기와용품,214,1981.1,1470.2,510.9,342.1,168.7,15.0,4.0,-4.0,175.8,34.0,141.7
2021/12(E),파세코,037070,가정용기기와용품,214,,,,,,,,,,,
2016/12,파수,150900,소프트웨어,33,214.4,137.2,77.3,155.4,-78.1,0.8,3.7,-14.7,-95.7,25.7,-121.4
2017/12,파수,150900,소프트웨어,33,292.9,111.5,181.4,168.4,13.0,2.0,8.5,-4.4,2.1,-3.5,5.6
2018/12,파수,150900,소프트웨어,33,322.4,117.9,204.6,189.2,15.3,1.9,10.6,0.3,7.0,-2.8,9.8
2019/12,파수,150900,소프트웨어,33,353.6,179.3,174.3,210.5,-36.2,2.0,10.9,-0.6,-45.8,-0.8,-45.0
2020/12,파수,150900,소프트웨어,33,364.1,149.3,214.8,227.2,-12.4,17.7,10.0,-6.1,-10.8,-3.3,-7.5
2021/12(E),파수,150900,소프트웨어,33,,,,,,,,,,,
2016/12,파워넷,037030,전기제품,221,1377.3,1178.3,199.1,128.1,70.9,0.2,2.5,4.6,73.2,9.0,64.2
2017/12,파워넷,037030,전기제품,221,1226.0,1034.2,191.9,119.8,72.1,0.8,1.3,-11.3,60.2,-7.7,68.0
2018/12,파워넷,037030,전기제품,221,1168.7,1013.7,155.0,127.3,27.7,15.6,4.3,3.6,42.6,-2.7,45.3
2019/12,파워넷,037030,전기제품,221,1285.5,1096.4,189.1,137.6,51.6,33.0,33.0,6.0,57.6,3.4,54.2
2020/12,파워넷,037030,전기제품,221,1471.8,1246.4,225.4,159.5,65.9,36.4,50.9,-34.2,17.3,15.2,2.1
2021/12(E),파워넷,037030,전기제품,221,,,,,,,,,,,
2016/12,파워로직스,047310,전기제품,221,5454.8,4992.2,462.6,335.6,127.0,3.5,19.8,-54.1,56.6,8.5,48.1
2017/12,파워로직스,047310,전기제품,221,7056.7,6519.3,537.4,342.6,194.8,219.9,248.8,-77.7,88.2,-3.5,91.7
2018/12,파워로직스,047310,전기제품,221,7539.0,6810.2,728.9,466.7,262.2,254.0,233.5,-33.5,249.1,9.8,239.3
2019/12,파워로직스,047310,전기제품,221,11079.1,9997.9,1081.3,575.5,505.7,348.7,292.6,-28.2,533.7,-16.3,549.9
2020/12,파워로직스,047310,전기제품,221,9272.4,9096.2,176.2,437.8,-261.6,378.3,387.9,-3.7,-274.9,-17.7,-257.2
2021/12,파워로직스,047310,전기제품,221,9083.2,8745.8,337.5,478.3,-140.8,296.4,177.6,-58.5,-80.5,26.0,-106.6
2022/12(E),파워로직스,047310,전기제품,221,,,,,,,,,,,
2016/12,파이오링크,170790,통신장비,136,358.1,189.8,168.3,161.3,7.0,8.6,13.3,-15.2,-13.5,8.8,-22.3
2017/12,파이오링크,170790,통신장비,136,294.3,173.4,120.9,151.3,-30.3,20.9,1.7,-6.1,-16.1,13.6,-29.7
2018/12,파이오링크,170790,통신장비,136,273.6,133.0,140.5,129.3,11.3,7.7,0.5,-8.8,10.4,6.8,3.6
2019/12,파이오링크,170790,통신장비,136,351.2,183.8,167.4,125.9,41.5,7.3,1.5,0.7,37.7,-18.5,56.2
2020/12,파이오링크,170790,통신장비,136,398.4,197.6,200.8,135.7,65.2,8.0,2.7,5.2,78.4,-28.4,106.8
2021/12(E),파이오링크,170790,통신장비,136,,,,,,,,,,,
2016/12,파인디앤씨,049120,디스플레이장비및부품,199,1776.7,1646.4,130.3,118.6,11.6,11.8,11.5,-59.9,-49.2,1.4,-50.6
2017/12,파인디앤씨,049120,디스플레이장비및부품,199,1593.6,1525.0,68.6,127.6,-59.0,22.0,34.6,-117.3,-199.9,-1.2,-198.7
2018/12,파인디앤씨,049120,디스플레이장비및부품,199,773.3,651.1,122.1,101.9,20.3,2.5,34.8,24.2,20.4,4.1,16.4
2019/12,파인디앤씨,049120,디스플레이장비및부품,199,731.4,655.0,76.4,57.0,19.4,40.8,44.6,12.9,4.1,15.6,-37.2
2020/12,파인디앤씨,049120,디스플레이장비및부품,199,581.9,559.9,22.0,98.8,-76.8,12.2,26.9,-8.0,-92.9,-9.8,-113.9
2021/12(E),파인디앤씨,049120,디스플레이장비및부품,199,,,,,,,,,,,
2016/12,파인디지털,038950,전자제품,213,780.0,499.8,280.2,317.1,-36.9,7.8,,2.9,-26.2,-28.4,2.3
2017/12,파인디지털,038950,전자제품,213,760.4,496.2,264.1,300.9,-36.8,6.5,,-2.0,-32.2,13.3,-45.5
2018/12,파인디지털,038950,전자제품,213,860.4,573.4,287.0,272.7,14.3,7.0,,0.3,21.6,0.6,21.0
2019/12,파인디지털,038950,전자제품,213,960.6,656.0,304.6,306.7,-2.2,7.3,0.1,6.5,11.5,12.6,-1.1
2020/12,파인디지털,038950,전자제품,213,1045.1,692.6,352.5,318.2,34.3,7.2,0.6,24.5,65.5,5.5,60.0
2021/12(E),파인디지털,038950,전자제품,213,,,,,,,,,,,
2016/12,파인테크닉스,106240,핸드셋,207,2163.3,1864.9,298.3,292.1,6.3,8.4,51.0,18.4,-24.7,-1.3,9.6
2017/12,파인테크닉스,106240,핸드셋,207,1750.0,1698.3,51.7,320.7,-269.1,22.4,53.2,-114.8,-430.3,-6.3,-424.0
2018/12,파인테크닉스,106240,핸드셋,207,1296.9,1041.4,255.5,443.3,-187.8,13.0,30.5,-1.5,-216.8,-5.1,-211.7
2019/12,파인테크닉스,106240,핸드셋,207,1278.6,1107.7,171.0,90.5,80.5,15.0,21.5,0.1,7.1,20.4,-21.5
2020/12,파인테크닉스,106240,핸드셋,207,1698.2,1327.5,370.7,270.0,100.7,17.9,25.5,-5.5,94.1,8.8,63.1
2021/12(E),파인테크닉스,106240,핸드셋,207,,,,,,,,,,,
2016/12,파인텍,131760,디스플레이장비및부품,199,871.2,734.3,136.9,75.9,61.0,29.6,39.2,-10.7,40.7,-9.5,-73.9
2017/12,파인텍,131760,디스플레이장비및부품,199,1222.6,1029.4,193.2,113.7,79.4,38.7,105.2,5.1,16.8,-6.4,-222.8
2018/12,파인텍,131760,디스플레이장비및부품,199,658.5,551.5,107.0,103.4,3.5,68.5,90.7,-1.8,-21.0,-2.8,-154.2
2019/12,파인텍,131760,디스플레이장비및부품,199,778.8,619.2,159.7,124.1,35.5,35.9,90.1,10.3,-8.2,-9.1,0.9
2020/12,파인텍,131760,디스플레이장비및부품,199,812.5,725.2,87.3,145.1,-57.8,39.2,72.3,-152.6,-243.3,33.7,-277.0
2021/12(E),파인텍,131760,디스플레이장비및부품,199,,,,,,,,,,,
2016/12,파커스,065690,컴퓨터와주변기기,203,638.5,521.2,117.3,75.4,42.0,14.9,3.9,-22.0,31.0,5.6,25.4
2017/12,파커스,065690,컴퓨터와주변기기,203,645.3,543.4,102.0,110.2,-8.2,14.2,23.3,-7.6,-24.9,1.0,-25.9
2018/12,파커스,065690,컴퓨터와주변기기,203,1001.5,885.3,116.3,94.2,22.1,14.4,22.8,33.1,46.8,1.5,45.2
2019/12,파커스,065690,컴퓨터와주변기기,203,1007.7,951.7,56.0,97.3,-41.3,28.9,16.0,-13.2,-41.6,-3.7,-37.9
2020/12,파커스,065690,컴퓨터와주변기기,203,783.1,698.2,84.8,107.3,-22.5,37.1,36.0,-71.4,-92.7,-5.2,-87.5
2021/12,파커스,065690,컴퓨터와주변기기,203,936.8,816.2,120.6,108.6,12.0,41.8,12.1,63.0,104.6,9.1,95.5
2022/12(E),파커스,065690,컴퓨터와주변기기,203,,,,,,,,,,,
2016/12,파크시스템스,140860,전자장비와기기,197,244.5,88.1,156.4,121.8,34.6,1.6,,3.0,39.2,2.0,37.3
2017/12,파크시스템스,140860,전자장비와기기,197,328.8,105.5,223.3,163.0,60.3,1.0,0.5,-11.2,49.7,4.3,45.4
2018/12,파크시스템스,140860,전자장비와기기,197,418.1,154.4,263.7,206.8,56.9,1.1,0.4,4.4,61.9,6.0,56.0
2019/12,파크시스템스,140860,전자장비와기기,197,519.7,177.7,342.0,261.6,80.4,1.5,1.8,4.0,84.1,-1.0,85.1
2020/12,파크시스템스,140860,전자장비와기기,197,712.2,250.5,461.7,311.9,149.8,0.9,37.0,-6.5,107.2,7.6,99.6
2021/12(E),파크시스템스,140860,전자장비와기기,197,,,,,,,,,,,
2016/12,파트론,091700,핸드셋,207,7914.2,6852.3,1061.8,679.6,382.2,7.4,11.7,-1.1,376.5,93.8,282.7
2017/12,파트론,091700,핸드셋,207,7902.6,7120.6,782.0,683.5,98.5,4.4,12.5,-15.7,75.1,44.8,30.2
2018/12,파트론,091700,핸드셋,207,7964.8,6975.9,988.9,686.8,302.1,5.7,12.7,-44.1,251.9,140.0,112.0
2019/12,파트론,091700,핸드셋,207,12546.0,10665.9,1880.1,828.4,1051.7,8.9,14.3,-40.5,1008.0,366.5,641.5
2020/12,파트론,091700,핸드셋,207,11792.8,10585.3,1207.5,788.1,419.4,6.3,17.6,-115.3,298.0,92.4,205.5
2021/12(E),파트론,091700,핸드셋,207,13160.0,,1638.3,,758.3,,,,703.8,,760.5
2016/12,판타지오,032800,방송과엔터테인먼트,204,154.6,159.8,-5.2,26.7,-31.9,0.1,0.7,4.0,-28.4,,-37.6
2017/12,판타지오,032800,방송과엔터테인먼트,204,133.0,153.3,-20.3,44.1,-64.3,1.3,1.2,-43.9,-108.1,,-88.4
2018/12,판타지오,032800,방송과엔터테인먼트,204,136.2,111.1,25.0,21.5,3.5,11.1,105.7,-1.0,-92.0,,-92.0
2019/12,판타지오,032800,방송과엔터테인먼트,204,185.1,155.0,30.2,24.7,5.5,9.6,12.2,-160.7,-157.8,,-157.8
2020/12,판타지오,032800,방송과엔터테인먼트,204,164.3,139.7,24.6,31.7,-7.1,2.9,1.4,-22.2,-27.7,,-27.7
2021/12(E),판타지오,032800,방송과엔터테인먼트,204,,,,,,,,,,,
2016/12,팜스빌,318010,제약,35,156.8,41.3,115.4,83.5,32.0,1.5,2.4,3.3,34.3,7.4,27.0
2017/12,팜스빌,318010,제약,35,155.3,44.8,110.5,69.0,41.5,1.5,2.8,2.5,42.6,9.1,33.5
2018/12,팜스빌,318010,제약,35,198.3,51.4,147.0,90.9,56.0,2.8,1.7,6.0,62.8,14.7,48.1
2019/12,팜스빌,318010,제약,35,299.5,76.6,222.9,150.9,72.0,4.5,0.1,15.7,92.1,19.7,72.4
2020/12,팜스빌,318010,제약,35,394.1,119.6,274.5,231.4,43.1,6.2,16.6,1.8,34.4,5.7,28.7
2021/12(E),팜스빌,318010,제약,35,,,,,,,,,,,
2016/12,팜스토리,027710,식품,38,9004.9,7964.9,1040.0,804.2,235.7,327.0,422.0,4.8,203.7,69.6,129.0
2017/12,팜스토리,027710,식품,38,8385.6,7411.6,973.9,768.0,205.9,257.3,271.4,9.6,219.1,84.0,128.1
2018/12,팜스토리,027710,식품,38,9216.4,8218.8,997.6,805.4,192.2,104.7,211.7,2.7,113.5,198.3,-89.6
2019/12,팜스토리,027710,식품,38,8710.1,7814.9,895.2,791.3,104.0,163.7,316.0,-29.4,-93.0,71.5,-137.6
2020/12,팜스토리,027710,식품,38,9653.9,8582.4,1071.5,851.0,220.5,308.7,296.2,28.5,443.0,185.3,271.6
2021/12(E),팜스토리,027710,식품,38,,,,,,,,,,,
2016/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,554.4,220.8,333.7,267.2,66.4,0.2,0.9,-1.2,64.6,12.9,51.7
2017/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,652.5,267.1,385.4,333.1,52.3,0.9,1.2,0.1,52.1,9.7,42.4
2018/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,743.1,335.1,407.9,357.9,50.0,3.1,11.2,-25.4,16.6,4.5,12.1
2019/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,793.8,343.6,450.2,375.6,74.6,2.9,7.9,-1.8,67.6,12.2,55.4
2020/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,580.9,231.3,349.7,332.2,17.5,3.4,5.4,-1.5,13.9,3.1,10.8
2021/12(E),패션플랫폼,225590,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2016/12,팬스타엔터프라이즈,054300,자동차부품,36,280.8,241.8,39.1,62.9,-23.8,0.9,16.9,0.2,-33.7,,-33.7
2017/12,팬스타엔터프라이즈,054300,자동차부품,36,335.2,271.3,63.9,36.6,27.3,0.1,8.9,-0.6,18.0,,18.0
2018/12,팬스타엔터프라이즈,054300,자동차부품,36,283.6,240.7,43.0,35.7,7.3,4.9,9.1,1.0,-9.5,,-9.5
2019/12,팬스타엔터프라이즈,054300,자동차부품,36,371.9,312.3,59.6,43.6,15.9,4.8,10.7,0.7,9.2,,9.2
2020/12,팬스타엔터프라이즈,054300,자동차부품,36,320.4,293.8,26.5,52.2,-25.6,4.1,26.9,-9.6,-64.3,,-64.3
2021/12(E),팬스타엔터프라이즈,054300,자동차부품,36,,,,,,,,,,,
2016/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,353.3,310.3,43.0,22.9,20.1,0.7,6.2,-10.4,6.6,0.5,6.1
2017/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,423.4,409.5,13.9,21.3,-7.4,0.5,6.6,-1.6,-15.0,1.9,-16.9
2018/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,132.1,112.5,19.7,26.6,-6.9,0.7,2.8,-1.4,-10.5,-0.1,-10.4
2019/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,402.2,367.7,34.5,23.7,10.7,0.8,4.6,4.8,12.0,0.7,11.3
2020/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,247.3,199.5,47.8,23.2,24.6,0.4,5.2,-2.3,17.8,-0.2,18.0
2021/12(E),팬엔터테인먼트,068050,방송과엔터테인먼트,204,316.0,,,,18.0,,,,33.0,,36.0
2016/12,팬젠,222110,생물공학,146,14.6,37.0,-22.4,50.3,-72.7,2.5,1.9,0.1,-72.0,-20.7,-51.3
2017/12,팬젠,222110,생물공학,146,23.7,38.5,-14.7,24.2,-38.9,2.5,,-12.7,-49.2,21.0,-70.2
2018/12,팬젠,222110,생물공학,146,56.8,51.6,5.2,35.6,-30.4,20.4,5.2,0.6,-14.5,31.8,-46.3
2019/12,팬젠,222110,생물공학,146,28.8,49.8,-21.0,58.8,-79.8,7.8,12.2,-5.1,-89.3,,-89.4
2020/12,팬젠,222110,생물공학,146,61.9,48.2,13.7,50.7,-37.0,2.9,11.3,1.8,-43.6,,-43.6
2021/12,팬젠,222110,생물공학,146,79.4,74.1,5.3,38.2,-32.9,2.9,3.1,0.6,-32.5,0.6,-33.1
2022/12(E),팬젠,222110,생물공학,146,,,,,,,,,,,
2017/06,펄어비스,263750,게임엔터테인먼트,235,927.3,,927.3,331.6,595.7,14.6,24.5,-1.4,583.8,75.1,508.6
2017/12,펄어비스,263750,게임엔터테인먼트,235,523.8,,523.8,307.3,216.6,8.3,49.0,,177.1,29.7,147.3
2018/12,펄어비스,263750,게임엔터테인먼트,235,4047.6,,4047.6,2366.6,1681.1,144.1,69.2,-3.7,1753.6,289.1,1464.5
2019/12,펄어비스,263750,게임엔터테인먼트,235,5359.4,,5359.4,3853.3,1506.0,464.6,164.5,6.0,1812.9,236.4,1576.5
2020/12,펄어비스,263750,게임엔터테인먼트,235,4887.7,,4887.7,3314.8,1572.9,202.2,433.9,78.3,1419.8,411.2,1008.5
2021/12(E),펄어비스,263750,게임엔터테인먼트,235,3927.8,,3880.0,,343.2,,,,813.0,,658.3
2016/12,펌텍코리아,251970,포장재,173,1069.7,876.5,193.2,69.2,124.0,1.6,5.0,9.1,151.1,34.7,116.4
2017/12,펌텍코리아,251970,포장재,173,1335.6,1026.2,309.5,117.6,191.9,2.5,4.9,1.1,199.6,37.8,161.7
2018/12,펌텍코리아,251970,포장재,173,1510.7,1161.5,349.2,103.8,245.4,4.1,5.7,6.4,250.9,43.2,207.8
2019/12,펌텍코리아,251970,포장재,173,1753.7,1375.1,378.6,110.0,268.6,21.0,8.9,-11.7,265.4,36.4,228.9
2020/12,펌텍코리아,251970,포장재,173,1968.0,1548.7,419.3,145.4,273.9,26.0,6.1,-17.7,276.1,31.2,244.9
2021/12(E),펌텍코리아,251970,포장재,173,,,,,,,,,,,
2016/12,펩트론,087010,생물공학,146,31.3,19.1,12.2,47.9,-35.6,5.2,0.7,0.2,-31.0,0.9,-31.9
2017/12,펩트론,087010,생물공학,146,32.2,20.0,12.2,59.9,-47.7,5.2,,-2.2,-44.7,-0.5,-44.3
2018/12,펩트론,087010,생물공학,146,38.6,24.1,14.5,93.6,-79.1,41.2,,0.9,-37.0,0.3,-37.3
2019/12,펩트론,087010,생물공학,146,18.0,11.4,6.6,133.6,-127.0,4.2,53.9,0.4,-176.3,0.9,-177.2
2020/12,펩트론,087010,생물공학,146,31.2,19.8,11.4,187.4,-176.1,1.4,7.2,-1.5,-183.4,0.5,-183.8
2021/12(E),펩트론,087010,생물공학,146,,,,,,,,,,,
2016/12,포메탈,119500,기계,138,458.2,393.8,64.4,40.7,23.6,1.9,2.8,-1.2,21.5,2.7,18.8
2017/12,포메탈,119500,기계,138,540.2,468.5,71.7,40.4,31.3,1.0,2.0,0.6,30.9,6.3,24.5
2018/12,포메탈,119500,기계,138,554.4,492.8,61.6,40.1,21.5,0.6,2.2,0.6,20.5,-0.4,20.9
2019/12,포메탈,119500,기계,138,515.5,455.5,60.0,38.6,21.5,0.7,2.3,2.2,22.1,0.1,22.0
2020/12,포메탈,119500,기계,138,522.1,464.3,57.9,38.6,19.2,0.4,1.7,0.2,18.1,0.5,17.7
2021/12(E),포메탈,119500,기계,138,,,,,,,,,,,
2016/12,포스코 ICT,022100,IT서비스,154,8668.9,7487.0,1182.0,659.5,522.5,108.4,223.4,-48.3,359.1,63.2,375.6
2017/12,포스코 ICT,022100,IT서비스,154,9505.9,8203.1,1302.8,742.1,560.7,38.6,115.3,-8.6,475.4,55.4,420.0
2018/12,포스코 ICT,022100,IT서비스,154,9270.8,8128.7,1142.0,720.7,421.3,61.6,92.6,-791.7,-401.3,-59.7,-341.6
2019/12,포스코 ICT,022100,IT서비스,154,9697.9,8380.5,1317.4,836.4,481.0,69.9,53.0,27.8,528.1,131.3,396.8
2020/12,포스코 ICT,022100,IT서비스,154,9642.0,8510.0,1132.0,871.1,260.9,69.4,145.5,-20.6,163.4,73.4,90.0
2021/12,포스코 ICT,022100,IT서비스,154,8692.7,7685.4,1007.3,1202.1,-194.8,237.1,31.5,-46.8,-152.7,-13.4,-139.2
2022/12(E),포스코 ICT,022100,IT서비스,154,,,,,,,,,,,
2017/06,포시에스,189690,소프트웨어,33,128.2,25.4,102.8,82.7,20.1,2.1,0.1,-0.5,21.6,0.9,20.7
2018/06,포시에스,189690,소프트웨어,33,180.8,43.6,137.2,96.5,40.8,31.9,,0.7,73.3,10.1,63.2
2019/06,포시에스,189690,소프트웨어,33,197.5,56.6,140.9,90.8,50.1,6.3,37.2,1.1,20.3,1.4,18.9
2020/06,포시에스,189690,소프트웨어,33,217.0,57.1,159.8,112.0,47.9,4.8,0.1,4.1,56.6,5.4,51.3
2021/06,포시에스,189690,소프트웨어,33,237.0,72.5,164.5,117.2,47.3,0.8,3.5,0.4,45.1,2.5,42.6
2022/06(E),포시에스,189690,소프트웨어,33,,,,,,,,,,,
2016/12,포인트모바일,318020,전자장비와기기,197,393.0,232.5,160.5,103.4,57.1,0.4,5.0,4.1,51.3,4.7,46.6
2017/12,포인트모바일,318020,전자장비와기기,197,426.7,268.4,158.3,121.0,37.2,0.5,5.1,-24.9,12.4,-9.5,21.9
2018/12,포인트모바일,318020,전자장비와기기,197,513.3,336.2,177.1,117.8,59.2,14.5,26.0,-23.1,24.6,-10.9,35.5
2019/12,포인트모바일,318020,전자장비와기기,197,621.8,382.2,239.6,149.3,90.3,28.9,34.4,-2.5,82.3,-2.7,84.9
2020/12,포인트모바일,318020,전자장비와기기,197,489.4,343.4,146.0,144.9,1.2,19.1,256.5,-16.6,-252.8,-67.4,-185.4
