period,shareName,shareCode,marketName,marketCode,mv,totalRevenue,operationIncome,operationIncomePublished,continuingIncomeAndLoseBeforeIncomeTaxes,netIncome,controllingNetIncome,nonControllingNetIncome,assets,liabilities,equity,controllingEquity,nonControllingEquity,commonStock,operatingCashFlow,investingCashFlow,financingCashFlow,capex,fcf,interestBearingLiabilities,operationIncomeMargin,netIncomeMargin,roe,roa,liabilitiesRatio,equityRatio,eps,per,bps,pbr,cashDps,dividendYield,dividendPayoutRatio,shareNum
2020/09,HLB생명과학,067630,제약,35,14650.58,193.0,-19.0,-19.0,118.0,118.0,117.0,,3650.0,417.0,3233.0,3227.0,6.0,240.0,-93.0,-20.0,-40.0,9.0,-102.0,113.0,-9.7,60.82,1.25,1.12,12.88,1160.82,125.0,384.25,3428.0,4.54,,,,94140906.0
2020/12,HLB생명과학,067630,제약,35,12809.12,193.0,-19.0,-19.0,-444.0,-437.0,-436.0,,3272.0,395.0,2877.0,2872.0,6.0,240.0,94.0,189.0,-1.0,-25.0,119.0,114.0,-9.84,-226.14,-17.97,-15.25,13.71,974.41,-464.0,,3051.0,4.46,,,,94140906.0
2021/03,HLB생명과학,067630,제약,35,11166.87,106.0,-27.0,-27.0,-155.0,-155.0,-155.0,,3082.0,360.0,2722.0,2717.0,5.0,476.0,35.0,54.0,-1.0,12.0,23.0,118.0,-25.01,-146.23,-15.82,-13.35,13.21,453.54,-164.0,,2885.0,4.11,,,,94180906.0
2021/06,HLB생명과학,067630,제약,35,9409.5,136.0,-32.0,-32.0,-168.0,-167.0,-166.0,,2959.0,405.0,2555.0,2550.0,5.0,476.0,17.0,71.0,8.0,5.0,13.0,135.0,-23.77,-122.09,-22.61,-19.1,15.85,428.51,-176.0,,2707.0,3.69,,,,94180906.0
2021/09,HLB생명과학,067630,제약,35,10600.0,137.0,-25.0,-25.0,474.0,475.0,473.0,1.0,3331.0,302.0,3029.0,3023.0,6.0,476.0,-148.0,-27.0,-16.0,2.0,-150.0,126.0,-18.02,345.84,-9.09,-8.13,9.96,528.0,503.0,,3210.0,5.79,,,,94180906.0
2021/12(E),HLB생명과학,067630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95498081.0
2022/03(E),HLB생명과학,067630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95498081.0
2022/06(E),HLB생명과학,067630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95498081.0
2020/09,HLB제약,047920,제약,35,3194.62,107.0,6.0,6.0,-89.0,-89.0,-89.0,,653.0,368.0,286.0,286.0,,91.0,,-9.0,271.0,9.0,-9.0,169.0,5.26,-83.24,-39.19,-18.08,128.75,199.47,-595.0,,1567.0,11.17,,,,18227383.0
2020/12,HLB제약,047920,제약,35,3585.84,111.0,1.0,1.0,-838.0,-663.0,-663.0,,1114.0,668.0,446.0,446.0,,105.0,11.0,-650.0,484.0,6.0,5.0,403.0,0.89,-597.04,-239.39,-95.18,149.7,312.16,-3273.0,,2126.0,8.04,,,,20991454.0
2021/03,HLB제약,047920,제약,35,3822.0,137.0,,,-32.0,-33.0,-33.0,,1251.0,614.0,637.0,637.0,,112.0,-12.0,-70.0,125.0,446.0,-458.0,458.0,0.05,-24.17,-192.73,-90.95,96.32,457.3,-148.0,,2851.0,6.0,,,,22357821.0
2021/06,HLB제약,047920,제약,35,3311.28,145.0,2.0,2.0,-37.0,-55.0,-55.0,,1272.0,688.0,584.0,584.0,,112.0,26.0,-140.0,-5.0,26.0,,501.0,1.21,-38.07,-217.95,-101.3,117.81,408.08,-246.0,,2611.0,5.67,,,,22357821.0
2021/09,HLB제약,047920,제약,35,3042.0,171.0,12.0,12.0,-83.0,-60.0,-60.0,,1280.0,755.0,525.0,525.0,,112.0,-16.0,44.0,-23.0,16.0,-32.0,534.0,6.82,-35.06,-200.19,-83.89,144.0,354.43,-268.0,,2347.0,9.12,,,,22357821.0
2021/12(E),HLB제약,047920,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26448051.0
2022/03(E),HLB제약,047920,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26448051.0
2022/06(E),HLB제약,047920,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26448051.0
2020/09,에이치엘비파워,043220,기계,138,1349.37,81.0,4.0,4.0,1.0,,,,617.0,194.0,423.0,423.0,,456.0,26.0,5.0,-8.0,,25.0,134.0,5.15,0.06,3.01,1.56,45.99,23.28,,131.88,464.0,3.19,,,,91115377.0
2020/12,에이치엘비파워,043220,기계,138,1183.2,59.0,-2.0,-2.0,-11.0,-12.0,-12.0,,626.0,217.0,408.0,408.0,,456.0,22.0,-44.0,-8.0,3.0,20.0,129.0,-3.63,-20.29,1.8,1.08,53.21,20.12,-13.0,173.59,448.0,2.9,,,,91115377.0
2021/03,에이치엘비파워,043220,기계,138,951.08,67.0,-5.0,-5.0,-6.0,-6.0,-6.0,,597.0,193.0,403.0,403.0,,456.0,-34.0,6.0,-10.0,3.0,-37.0,121.0,-7.87,-8.99,-2.94,-1.98,47.96,18.79,-7.0,,443.0,2.36,,,,91115377.0
2021/06,에이치엘비파워,043220,기계,138,2045.16,53.0,-11.0,-11.0,-28.0,-6.0,-6.0,,910.0,442.0,468.0,468.0,,456.0,-11.0,7.0,328.0,8.0,-19.0,370.0,-21.68,-11.7,-5.44,-3.15,94.56,32.71,-7.0,,514.0,4.37,,,,91115377.0
2021/09,에이치엘비파워,043220,기계,138,1544.0,44.0,-12.0,-12.0,-9.0,47.0,47.0,,909.0,392.0,516.0,516.0,,456.0,-10.0,134.0,-15.0,,-11.0,354.0,-27.87,106.04,4.83,2.97,75.97,43.27,51.0,80.34,567.0,3.53,,,,91115377.0
2021/12(E),에이치엘비파워,043220,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91115377.0
2022/03(E),에이치엘비파워,043220,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91115377.0
2022/06(E),에이치엘비파워,043220,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91115377.0
2020/09,에이치엘사이언스,239610,제약,35,2359.49,381.0,65.0,65.0,68.0,54.0,54.0,,1039.0,128.0,911.0,911.0,,26.0,67.0,-3.0,,2.0,65.0,1.0,17.15,14.16,22.66,19.69,14.07,3636.74,1000.0,12.7,17352.0,2.59,,,,5392115.0
2020/12,에이치엘사이언스,239610,제약,35,2356.68,314.0,58.0,58.0,60.0,48.0,48.0,,1071.0,112.0,958.0,958.0,,26.0,26.0,-92.0,,3.0,23.0,,18.59,15.14,22.19,19.5,11.71,3821.6,881.0,12.34,18258.0,2.46,381.0,0.8,42.07,5392115.0
2021/03,에이치엘사이언스,239610,제약,35,2200.2,287.0,31.0,31.0,34.0,28.0,28.0,,1098.0,133.0,965.0,965.0,,27.0,40.0,-44.0,,23.0,17.0,,10.9,9.66,19.08,16.38,13.8,3668.39,514.0,13.15,18391.0,2.28,,,,5392115.0
2021/06,에이치엘사이언스,239610,제약,35,2044.17,324.0,62.0,62.0,65.0,52.0,52.0,,1136.0,119.0,1017.0,1017.0,,27.0,47.0,-32.0,-21.0,30.0,17.0,,19.19,15.94,19.3,16.98,11.74,3859.9,958.0,11.62,19375.0,2.01,,,,5392115.0
2021/09,에이치엘사이언스,239610,제약,35,1856.54,234.0,31.0,31.0,33.0,27.0,27.0,,1128.0,83.0,1045.0,1043.0,2.0,27.0,110.0,-123.0,-19.0,100.0,10.0,,13.16,11.33,,,7.97,3958.43,493.0,,19882.0,1.78,,,,5392115.0
2021/12,에이치엘사이언스,239610,제약,35,1920.0,199.0,23.0,23.0,27.0,29.0,29.0,0.0,1179.0,105.0,1074.0,1073.0,2.0,27.0,-4.0,-23.0,-2.0,82.0,-87.0,0.0,11.8,14.82,,,9.73,4067.82,547.0,,20444.0,1.75,400.0,1.16,71.16,5392115.0
2022/03(E),에이치엘사이언스,239610,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392115.0
2022/06(E),에이치엘사이언스,239610,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392115.0
2022/09(E),에이치엘사이언스,239610,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392115.0
2020/09,에이치케이,044780,기계,138,246.5,135.0,8.0,8.0,7.0,5.0,5.0,,841.0,348.0,493.0,493.0,,93.0,12.0,25.0,2.0,,12.0,267.0,5.75,3.8,1.23,0.72,70.75,427.72,28.0,40.8,2690.0,0.5,,,,18505787.0
2020/12,에이치케이,044780,기계,138,329.34,184.0,12.0,12.0,7.0,7.0,7.0,,830.0,331.0,499.0,499.0,,93.0,41.0,-12.0,-23.0,,41.0,246.0,6.44,3.77,2.49,1.49,66.34,435.68,38.0,27.1,2720.0,0.66,,,,18505787.0
2021/03,에이치케이,044780,기계,138,341.22,132.0,3.0,3.0,21.0,17.0,17.0,,847.0,331.0,517.0,517.0,,93.0,-6.0,25.0,-17.0,1.0,-7.0,229.0,1.92,13.17,6.27,3.75,64.04,454.53,94.0,10.98,2817.0,0.66,,,,18505787.0
2021/06,에이치케이,044780,기계,138,423.2,174.0,15.0,15.0,15.0,12.0,12.0,,859.0,330.0,529.0,529.0,,93.0,64.0,-12.0,-7.0,,63.0,223.0,8.42,6.82,8.14,4.9,62.5,467.37,64.0,10.33,2882.0,0.8,,,,18505787.0
2021/09,에이치케이,044780,기계,138,395.0,142.0,3.0,3.0,6.0,4.0,4.0,,910.0,377.0,534.0,534.0,,93.0,-6.0,-9.0,-10.0,,-6.0,216.0,2.42,3.07,7.92,4.64,70.57,472.22,24.0,10.78,2909.0,0.81,,,,18505787.0
2021/12(E),에이치케이,044780,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18505787.0
2022/03(E),에이치케이,044780,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18505787.0
2022/06(E),에이치케이,044780,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18505787.0
2020/09,HK이노엔,195940,제약,35,,1513.0,188.0,188.0,143.0,119.0,119.0,,15864.0,8571.0,7293.0,7293.0,,111.0,274.0,-298.0,-1.0,318.0,-44.0,6989.0,12.4,7.87,-1.02,-0.46,117.53,1373.22,536.0,,32867.0,,,,,11251420.0
2020/12,HK이노엔,195940,제약,35,,1834.0,441.0,441.0,320.0,127.0,127.0,,16147.0,8714.0,7432.0,7432.0,,111.0,560.0,-270.0,-63.0,270.0,290.0,6982.0,24.03,6.92,5.12,2.3,117.25,1499.0,572.0,,33496.0,,,,,11251420.0
2021/03,HK이노엔,195940,제약,35,,1868.0,130.0,130.0,78.0,83.0,83.0,,16833.0,9317.0,7516.0,7516.0,,111.0,44.0,-570.0,435.0,167.0,-123.0,7476.0,6.98,4.45,7.11,2.94,123.97,1573.96,375.0,,33871.0,,,,,11251420.0
2021/06,HK이노엔,195940,제약,35,,1849.0,30.0,30.0,-25.0,-9.0,-9.0,,16757.0,8751.0,8006.0,8006.0,,116.0,-43.0,373.0,-62.0,16.0,-59.0,6974.0,1.6,-0.49,4.22,1.98,109.29,1930.94,-39.0,,34625.0,,,,,23123499.0
2021/09,HK이노엔,195940,제약,35,13079.0,1886.0,171.0,171.0,105.0,83.0,83.0,,18634.0,7208.0,11426.0,11426.0,,145.0,118.0,-2005.0,1765.0,27.0,91.0,5459.0,9.05,4.39,3.03,1.65,63.09,3890.58,309.0,43.36,39529.0,1.32,,,,28904499.0
2021/12(E),HK이노엔,195940,제약,35,12117.0,2060.0,200.0,,140.0,,110.0,,18800.0,7260.0,11540.0,11540.0,,140.0,,,,,,,9.71,,,,62.91,,381.0,,39925.0,1.05,,,,28904499.0
2022/03(E),HK이노엔,195940,제약,35,,1933.0,142.0,,100.0,56.0,80.0,,,,,,,,,,,,,,7.33,2.9,,,,,277.0,,,,,,,28904499.0
2022/06(E),HK이노엔,195940,제약,35,,2034.0,175.0,,190.0,103.0,150.0,,,,,,,,,,,,,,8.62,5.06,,,,,519.0,,,,,,,28904499.0
2020/09,에이치피오,357230,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16947436.0
2020/12,에이치피오,357230,식품,38,,,,,,,,,736.0,124.0,612.0,612.0,,85.0,,,,,,2.0,,,,,20.2,616.12,,,3614.0,,,,,16947436.0
2021/03,에이치피오,357230,식품,38,,413.0,75.0,75.0,79.0,63.0,56.0,7.0,968.0,192.0,776.0,672.0,104.0,85.0,42.0,-22.0,-4.0,32.0,9.0,2.0,18.17,15.25,,,24.72,681.12,331.0,,3966.0,,,,,16947436.0
2021/06,에이치피오,357230,식품,38,3607.74,401.0,73.0,73.0,72.0,53.0,47.0,6.0,1659.0,175.0,1484.0,1377.0,107.0,100.0,53.0,-46.0,649.0,30.0,23.0,3.0,18.11,13.2,,,11.82,1271.82,249.0,,6906.0,2.62,,,,19938160.0
2021/09,에이치피오,357230,식품,38,2383.0,353.0,33.0,33.0,34.0,27.0,22.0,5.0,1677.0,162.0,1515.0,1403.0,112.0,100.0,8.0,-345.0,2.0,11.0,-3.0,20.0,9.28,7.78,,,10.71,1297.13,112.0,,7038.0,2.25,,,,19938160.0
2021/12(E),에이치피오,357230,식품,38,2254.52,402.0,68.0,,,,,,1732.0,189.0,1543.0,1436.0,,100.0,,,,,,,16.89,,,,12.25,,,,7312.0,1.57,,,,19938160.0
2022/03(E),에이치피오,357230,식품,38,,473.0,64.0,,65.0,52.0,,,,,,,,,,,,,,,13.53,10.99,,,,,,,,,,,,19938160.0
2022/06(E),에이치피오,357230,식품,38,,481.0,67.0,,67.0,54.0,,,,,,,,,,,,,,,13.93,11.23,,,,,,,,,,,,19938160.0
2020/09,에이테크솔루션,071670,기계,138,946.96,570.0,13.0,13.0,10.0,8.0,7.0,1.0,1709.0,989.0,720.0,712.0,8.0,50.0,61.0,-7.0,-49.0,30.0,31.0,489.0,2.21,1.37,2.55,1.08,137.4,1333.71,72.0,53.62,7244.0,1.33,,,,10000000.0
2020/12,에이테크솔루션,071670,기계,138,1186.35,622.0,11.0,11.0,10.0,11.0,11.0,,1823.0,1096.0,727.0,719.0,8.0,50.0,36.0,,-34.0,11.0,25.0,451.0,1.79,1.84,3.96,1.57,150.78,1349.95,113.0,43.09,7314.0,1.65,,,,10000000.0
2021/03,에이테크솔루션,071670,기계,138,1543.5,710.0,19.0,19.0,19.0,18.0,17.0,1.0,1886.0,1142.0,744.0,735.0,9.0,50.0,125.0,-44.0,-26.0,48.0,77.0,426.0,2.68,2.54,5.46,2.17,153.45,1384.93,175.0,40.0,7483.0,2.1,,,,10000000.0
2021/06,에이테크솔루션,071670,기계,138,1597.45,667.0,12.0,12.0,13.0,10.0,9.0,,1864.0,1113.0,752.0,743.0,8.0,50.0,-12.0,-58.0,17.0,44.0,-56.0,437.0,1.78,1.43,6.27,2.62,148.01,1403.87,95.0,35.75,7563.0,2.15,,,,10000000.0
2021/09,에이테크솔루션,071670,기계,138,1365.0,521.0,8.0,8.0,11.0,8.0,8.0,,1977.0,1217.0,760.0,751.0,8.0,50.0,4.0,-42.0,31.0,62.0,-58.0,478.0,1.6,1.61,6.37,2.57,160.24,1420.74,84.0,32.39,7644.0,1.98,,,,10000000.0
2021/12(E),에이테크솔루션,071670,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2022/03(E),에이테크솔루션,071670,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2022/06(E),에이테크솔루션,071670,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2020/09,에이텍,045660,컴퓨터와주변기기,203,2681.4,113.0,10.0,10.0,11.0,9.0,9.0,,1017.0,196.0,820.0,820.0,,41.0,-54.0,28.0,-5.0,,-54.0,9.0,8.56,7.85,10.17,8.09,23.93,2411.82,107.0,34.24,10124.0,3.27,,,,8260000.0
2020/12,에이텍,045660,컴퓨터와주변기기,203,2529.28,212.0,-4.0,-4.0,19.0,12.0,12.0,,969.0,137.0,832.0,832.0,,41.0,47.0,-135.0,-6.0,2.0,45.0,2.0,-1.73,5.75,10.98,9.27,16.4,2441.32,148.0,29.61,10273.0,3.04,200.0,,132.97,8260000.0
2021/03,에이텍,045660,컴퓨터와주변기기,203,3152.82,178.0,15.0,15.0,28.0,25.0,25.0,,1019.0,176.0,843.0,843.0,,41.0,-8.0,83.0,-12.0,,-8.0,6.0,8.52,14.03,10.04,7.9,20.86,2462.41,302.0,39.5,10410.0,3.74,,,,8260000.0
2021/06,에이텍,045660,컴퓨터와주변기기,203,2987.01,136.0,2.0,2.0,14.0,10.0,10.0,,1061.0,210.0,851.0,851.0,,41.0,-46.0,10.0,2.0,6.0,-51.0,10.0,1.46,7.19,6.71,5.27,24.7,2486.15,119.0,54.57,10502.0,3.51,,,,8260000.0
2021/09,에이텍,045660,컴퓨터와주변기기,203,2444.7,153.0,8.0,8.0,24.0,19.0,19.0,,998.0,128.0,870.0,870.0,,41.0,-89.0,-23.0,-4.0,-4.0,-85.0,5.0,5.5,12.26,7.77,6.52,14.71,2531.63,227.0,37.91,10735.0,2.81,,,,8260000.0
2021/12,에이텍,045660,컴퓨터와주변기기,203,1004.0,236.0,5.0,5.0,10.0,8.0,8.0,,982.0,104.0,878.0,878.0,,41.0,155.0,-74.0,-5.0,7.0,148.0,0.0,2.1,3.33,7.18,6.29,11.84,2550.66,95.0,32.78,10832.0,2.25,100.0,,103.05,8260000.0
2022/03(E),에이텍,045660,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260000.0
2022/06(E),에이텍,045660,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260000.0
2022/09(E),에이텍,045660,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260000.0
2020/09,에이텍티앤,224110,컴퓨터와주변기기,203,1119.46,318.0,-7.0,-7.0,-8.0,-6.0,,-6.0,1159.0,309.0,850.0,502.0,349.0,27.0,26.0,56.0,-39.0,2.0,24.0,76.0,-2.2,-1.85,5.04,2.93,36.3,1733.48,5.0,45.96,9533.0,2.23,,,,5340000.0
2020/12,에이텍티앤,224110,컴퓨터와주변기기,203,1220.1,295.0,32.0,32.0,30.0,21.0,13.0,8.0,1111.0,300.0,811.0,498.0,312.0,27.0,69.0,7.0,-76.0,2.0,67.0,44.0,10.79,7.01,5.3,3.25,37.0,1827.89,244.0,47.42,9472.0,2.45,100.0,,40.38,5340000.0
2021/03,에이텍티앤,224110,컴퓨터와주변기기,203,1974.55,252.0,13.0,13.0,13.0,16.0,9.0,7.0,980.0,203.0,777.0,505.0,272.0,27.0,-28.0,81.0,-140.0,1.0,-29.0,12.0,5.16,6.19,6.24,4.09,26.12,1841.47,166.0,64.46,9602.0,3.91,,,,5340000.0
2021/06,에이텍티앤,224110,컴퓨터와주변기기,203,1927.8,273.0,16.0,16.0,28.0,13.0,7.0,5.0,1051.0,267.0,783.0,510.0,274.0,27.0,54.0,-87.0,45.0,6.0,48.0,10.0,5.73,4.65,5.85,3.76,34.14,1869.17,139.0,66.2,9684.0,3.78,,,,5340000.0
2021/09,에이텍티앤,224110,컴퓨터와주변기기,203,1457.94,302.0,28.0,28.0,25.0,23.0,7.0,16.0,1038.0,230.0,807.0,517.0,290.0,27.0,-12.0,-14.0,-4.0,3.0,-14.0,12.0,9.17,7.7,7.21,6.57,28.55,1896.97,139.0,40.27,9829.0,2.82,,,,5340000.0
2021/12,에이텍티앤,224110,컴퓨터와주변기기,203,646.0,492.0,2.0,2.0,8.0,-3.0,-1.0,-2.0,1058.0,269.0,789.0,501.0,288.0,27.0,116.0,-11.0,6.0,1.0,115.0,33.0,0.47,-0.57,4.55,4.49,34.03,1855.17,-18.0,57.46,9523.0,2.57,100.0,,-534.37,5340000.0
2022/03(E),에이텍티앤,224110,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340000.0
2022/06(E),에이텍티앤,224110,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340000.0
2022/09(E),에이텍티앤,224110,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340000.0
2020/09,에이트원,230980,우주항공과국방,216,667.42,19.0,,,-50.0,-50.0,-50.0,,367.0,145.0,222.0,221.0,1.0,15.0,-27.0,-9.0,-106.0,9.0,-36.0,52.0,2.49,-260.05,-45.49,-19.39,65.43,1353.53,-112.0,,491.0,3.02,,,,45077238.0
2020/12,에이트원,230980,우주항공과국방,216,852.02,58.0,10.0,10.0,-9.0,-9.0,-9.0,,441.0,214.0,227.0,226.0,1.0,16.0,23.0,-82.0,68.0,6.0,18.0,76.0,16.5,-14.92,-4.05,-1.71,94.36,1424.25,-18.0,,469.0,3.77,,,,48212468.0
2021/03,에이트원,230980,우주항공과국방,216,1346.7,16.0,-4.0,-4.0,-5.0,-5.0,-5.0,,547.0,211.0,336.0,335.0,1.0,19.0,37.0,-32.0,82.0,,36.0,65.0,-25.09,-33.48,-4.85,-2.35,62.83,1758.27,-11.0,,580.0,4.02,,,,57868076.0
2021/06,에이트원,230980,우주항공과국방,216,1339.03,22.0,-15.0,-15.0,-14.0,-14.0,-15.0,,722.0,380.0,343.0,329.0,14.0,58.0,-14.0,-52.0,72.0,,-15.0,173.0,-70.56,-67.38,-25.67,-12.84,110.81,494.36,-26.0,,568.0,4.07,,,,57868076.0
2021/09,에이트원,230980,우주항공과국방,216,930.0,36.0,-7.0,-7.0,-11.0,-11.0,-10.0,-1.0,783.0,451.0,332.0,318.0,13.0,58.0,-34.0,-44.0,90.0,8.0,-43.0,267.0,-20.35,-31.07,-14.61,-6.88,135.93,476.21,-18.0,,550.0,3.35,,,,57868076.0
2021/12(E),에이트원,230980,우주항공과국방,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62028433.0
2022/03(E),에이트원,230980,우주항공과국방,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62028433.0
2022/06(E),에이트원,230980,우주항공과국방,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62028433.0
2020/09,에이티넘인베스트,021080,창업투자,109,974.61,64.0,45.0,45.0,46.0,35.0,35.0,,870.0,37.0,833.0,833.0,,240.0,12.0,-1.0,,,,,70.39,55.02,11.76,11.27,4.42,247.33,74.0,10.35,1737.0,1.17,,,,48000000.0
2020/12,에이티넘인베스트,021080,창업투자,109,1240.65,185.0,97.0,97.0,92.0,86.0,86.0,,1004.0,85.0,919.0,919.0,,240.0,-2.0,,,,,,52.2,46.34,17.04,15.85,9.22,283.08,179.0,8.52,1915.0,1.35,100.0,,55.94,48000000.0
2021/03,에이티넘인베스트,021080,창업투자,109,1773.0,68.0,46.0,46.0,46.0,35.0,35.0,,999.0,98.0,900.0,900.0,,240.0,138.0,,-6.0,,,,68.02,51.69,22.95,21.07,10.93,277.64,73.0,9.31,1884.0,1.97,,,,48000000.0
2021/06,에이티넘인베스트,021080,창업투자,109,2094.4,90.0,63.0,63.0,63.0,53.0,53.0,,1014.0,62.0,952.0,952.0,,240.0,,,-50.0,,,,69.4,58.09,23.84,22.65,6.5,299.52,109.0,10.09,1993.0,2.2,,,,48000000.0
2021/09,에이티넘인베스트,021080,창업투자,109,2467.0,145.0,128.0,128.0,129.0,108.0,108.0,,1139.0,78.0,1061.0,1061.0,,240.0,87.0,-23.0,-1.0,,,,88.23,74.66,29.73,28.03,7.37,344.68,226.0,7.41,2221.0,1.96,,,,48000000.0
