BAS_DD,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
2020/04/02,2446576738.0,21144349805092.0,1367888673165685.0
2020/04/03,2374857232.0,19607204688913.0,1370625925372576.0
2020/04/04,,,
2020/04/05,,,
2020/04/06,2745408506.0,20834090617578.0,1423761989538007.0
2020/04/07,3060362893.0,24905269114691.0,1448901680376527.0
2020/04/08,3270428521.0,23890228300273.0,1438567044839189.0
2020/04/09,2731151122.0,20069406208971.0,1461145084004935.0
2020/04/10,2994293305.0,22163596964923.0,1475708521018930.0
2020/04/11,,,
2020/04/12,,,
2020/04/13,3028097632.0,19613673229244.0,1447128643977958.0
2020/04/14,2487287188.0,18353191741271.0,1472852892490367.0
2020/04/15,,,
2020/04/16,2246498144.0,18928036656586.0,1477725907337787.0
2020/04/17,3307476484.0,23243004894096.0,1520935304735206.0
2020/04/18,,,
2020/04/19,,,
2020/04/20,2658530376.0,21448229541454.0,1511121512533792.0
2020/04/21,3338301643.0,26594567204308.0,1494683876562102.0
2020/04/22,2279634498.0,18613941978673.0,1507851381985720.0
2020/04/23,2343018952.0,19215950073838.0,1523400985264535.0
2020/04/24,2714986972.0,18495282810974.0,1504246900788220.0
2020/04/25,,,
2020/04/26,,,
2020/04/27,2454508626.0,15869429914049.0,1531339683353322.0
2020/04/28,2944203370.0,18554578800771.0,1537829348740822.0
2020/04/29,3670435279.0,18492336770878.0,1546644241332628.0
2020/04/30,,,
2020/05/01,,,
2020/05/02,,,
2020/05/03,,,
2020/05/04,2426129386.0,16957711893533.0,1510459014709217.0
2020/05/05,,,
2020/05/06,2589330042.0,17042193789016.0,1538854962743184.0
2020/05/07,2520594964.0,16215142110596.0,1542024719307833.0
2020/05/08,2468717945.0,17563588567268.0,1558566363878368.0
2020/05/09,,,
2020/05/10,,,
2020/05/11,2130224844.0,18200660631232.0,1552886053845574.0
2020/05/12,2286499891.0,19716640124027.0,1543455712291255.0
2020/05/13,2129505424.0,18729320822589.0,1557433098604609.0
2020/05/14,2333335708.0,22520259148403.0,1546583357896076.0
2020/05/15,2226372239.0,22117326680961.0,1549220744650201.0
2020/05/16,,,
2020/05/17,,,
2020/05/18,2231974611.0,19891765427258.0,1556167541513577.0
2020/05/19,2592499627.0,23791594544705.0,1588197117894160.0
2020/05/20,2768092129.0,18724472423637.0,1598422117800855.0
2020/05/21,2595000144.0,19973857565305.0,1606939668937018.0
2020/05/22,2543520716.0,20301020351943.0,1584963588923410.0
2020/05/23,,,
2020/05/24,,,
2020/05/25,2245125450.0,17420510896401.0,1605620438072931.0
2020/05/26,2572571970.0,22889712760504.0,1631932205844414.0
2020/05/27,2750233670.0,23212760452557.0,1631308696224788.0
2020/05/28,3269411130.0,26391611007758.0,1624122709010644.0
2020/05/29,2558893119.0,22587605436515.0,1625939942517395.0
2020/05/30,,,
2020/05/31,,,
2020/06/01,2272747994.0,20165207455858.0,1658052273370422.0
2020/06/02,2465293375.0,20965933391953.0,1676310876146389.0
2020/06/03,2634745035.0,28557977769800.0,1714955968636830.0
2020/06/04,2699273198.0,25808411231217.0,1720088528930264.0
2020/06/05,1979614159.0,21435075148014.0,1742796887500899.0
2020/06/06,,,
2020/06/07,,,
2020/06/08,2179629136.0,22265993553424.0,1746678906788044.0
2020/06/09,2349651617.0,25033006622366.0,1750306590718503.0
2020/06/10,2283565959.0,25101446497409.0,1756962909822198.0
2020/06/11,2279486934.0,30495540858531.0,1744103843016622.0
2020/06/12,2014296585.0,26661380905855.0,1709780928166779.0
2020/06/13,,,
2020/06/14,,,
2020/06/15,2543010417.0,30503095268330.0,1622280354834955.0
2020/06/16,2293841134.0,24506216061465.0,1708538639460770.0
2020/06/17,2335983391.0,25883759475758.0,1711295795212333.0
2020/06/18,2011140346.0,21695803256600.0,1707671614176221.0
2020/06/19,2608652812.0,24666075261225.0,1715521586927910.0
2020/06/20,,,
2020/06/21,,,
2020/06/22,2126058210.0,20609860366262.0,1708782138532734.0
2020/06/23,2502040086.0,25178718228143.0,1712590704393200.0
2020/06/24,2247387475.0,25087813261873.0,1735401678214025.0
2020/06/25,2379789503.0,21905406489605.0,1698832136811817.0
2020/06/26,2283077250.0,21609075139486.0,1714312482374547.0
2020/06/27,,,
2020/06/28,,,
2020/06/29,1990375859.0,18304587169736.0,1680601171718916.0
2020/06/30,2347203122.0,22227737561958.0,1692146306555996.0
2020/07/01,2300998173.0,18795904596356.0,1686942548976177.0
2020/07/02,2247509541.0,18284715112805.0,1720865660635649.0
2020/07/03,2055433581.0,18797138071041.0,1736036968709222.0
2020/07/04,,,
2020/07/05,,,
2020/07/06,1809069807.0,19961135735303.0,1763177002698227.0
2020/07/07,2137455378.0,24941797043387.0,1747777634388904.0
2020/07/08,1984156407.0,22015101036233.0,1744621521898689.0
2020/07/09,2084971070.0,22417727426527.0,1753474273863694.0
2020/07/10,2219271767.0,24905448132108.0,1742225154194047.0
2020/07/11,,,
2020/07/12,,,
2020/07/13,2046208593.0,21314954636287.0,1769548304582514.0
2020/07/14,2446570943.0,23913212898805.0,1766994579730767.0
2020/07/15,2358076874.0,24948890230035.0,1780622993258174.0
2020/07/16,2415774929.0,22457663916567.0,1766362075685425.0
2020/07/17,1934718276.0,18774099426464.0,1781055009116709.0
2020/07/18,,,
2020/07/19,,,
2020/07/20,2086040199.0,21304619637176.0,1779041413953288.0
2020/07/21,2418834055.0,26101077884903.0,1803362726618095.2
2020/07/22,2333178357.0,27028080660640.0,1805417015700920.0
2020/07/23,2318748357.0,29990407980681.0,1797145229893903.0
2020/07/24,2456363127.0,29629587443226.0,1784575862458456.0
2020/07/25,,,
2020/07/26,,,
2020/07/27,2222173325.0,24683589107142.0,1799106555826509.0
2020/07/28,2414055956.0,29485065125681.0,1829004581035492.8
2020/07/29,2081115689.0,26095484699045.0,1835630622812011.2
2020/07/30,2014937310.0,26821336740263.0,1840924421162264.0
2020/07/31,2097043423.0,26061238456245.0,1830750491076186.0
2020/08/01,,,
2020/08/02,,,
2020/08/03,2171216626.0,28125887563531.0,1836633484630984.8
2020/08/04,2232022918.0,29227405795952.0,1859761903365408.8
2020/08/05,2363100678.0,30627774933474.0,1886090279570323.2
2020/08/06,2296106912.0,32052109409075.0,1909564092723680.0
2020/08/07,2209794134.0,32160731910477.0,1918530837678424.0
2020/08/08,,,
2020/08/09,,,
2020/08/10,2248632617.0,32137309975706.0,1944524002407015.2
2020/08/11,2375915312.0,33023418549780.0,1965364722032016.0
2020/08/12,2438266018.0,31037713855402.0,1969179220623567.2
2020/08/13,2718330021.0,33118770506575.0,1979512066206760.0
2020/08/14,2700362762.0,30438237152213.0,1952998638029836.8
2020/08/15,,,
2020/08/16,,,
2020/08/17,,,
2020/08/18,2807151188.0,33434301596662.0,1900577881678988.8
2020/08/19,2239746075.0,27128016240943.0,1916292249642586.0
2020/08/20,2716884637.0,32495747854713.0,1846914932779580.8
2020/08/21,2524472683.0,28190557302009.0,1869116293274152.8
2020/08/22,,,
2020/08/23,,,
2020/08/24,2170558537.0,24651815531241.0,1893145217762903.2
2020/08/25,2376906236.0,27809895186384.0,1925599330516635.2
2020/08/26,3108684428.0,31806256541319.0,1929463000570222.0
2020/08/27,3865601102.0,36033639511319.0,1910748649930460.0
2020/08/28,3408692704.0,32340861211646.0,1918949140652984.0
2020/08/29,,,
2020/08/30,,,
2020/08/31,3537883958.0,34231883160343.0,1903526969540120.8
2020/09/01,2929154826.0,29399083697131.0,1920672133240208.0
2020/09/02,3272505808.0,30136202111620.0,1935449973548536.8
2020/09/03,2745034629.0,31446965532729.0,1960109577695754.0
2020/09/04,3081726819.0,34361072943635.0,1938450551518044.8
2020/09/05,,,
2020/09/06,,,
2020/09/07,3082117109.0,33197978519189.0,1954794088966155.2
2020/09/08,3497293488.0,36942601640367.0,1967170775804388.0
2020/09/09,3314063032.0,31934014028298.0,1946262817890155.2
2020/09/10,3055265653.0,30434114532506.0,1971797509403939.2
2020/09/11,2877046527.0,26469324584687.0,1973708541773632.8
2020/09/12,,,
2020/09/13,,,
2020/09/14,2662581112.0,25549962510557.0,1997745234227880.8
2020/09/15,2948741838.0,27677521139649.0,2009931091436555.2
2020/09/16,3183889409.0,27859356629089.0,2003695135190323.2
2020/09/17,3139948908.0,28551921381012.0,1979082356205670.0
2020/09/18,2524936769.0,26639744609137.0,1984690734971910.0
2020/09/19,,,
2020/09/20,,,
2020/09/21,3007194240.0,27960371545047.0,1961364637403918.0
2020/09/22,3024683817.0,30215389833871.0,1914130875919579.2
2020/09/23,2981154127.0,26685939817599.0,1914713917778994.0
2020/09/24,2911758973.0,27931874129216.0,1860177091731988.0
2020/09/25,2909998740.0,23491631712947.0,1865212761281776.0
2020/09/26,,,
2020/09/27,,,
2020/09/28,2544314437.0,20105178756935.0,1895054257222400.0
2020/09/29,2730992176.0,20917918840463.0,1913202636273398.0
2020/09/30,,,
2020/10/01,,,
2020/10/02,,,
2020/10/03,,,
2020/10/04,,,
2020/10/05,2438878693.0,20634464150764.0,1937362669490259.2
2020/10/06,2843667144.0,22103764084843.0,1944484205743260.8
2020/10/07,2751032927.0,19572202364410.0,1961875994240691.2
2020/10/08,2956019931.0,24668732471011.0,1966794606447146.0
2020/10/09,,,
2020/10/10,,,
2020/10/11,,,
2020/10/12,2852946981.0,22445107750749.0,1975324174779228.8
2020/10/13,3002824611.0,24498702216226.0,1975136304334848.8
2020/10/14,3274445897.0,23929276789271.0,1956487107892446.0
2020/10/15,3404170568.0,25529591961591.0,1945633269544860.8
2020/10/16,3196033184.0,21817309340433.0,1928054937788924.0
2020/10/17,,,
2020/10/18,,,
2020/10/19,2633301466.0,19007039545483.0,1927116803844848.0
2020/10/20,2539237316.0,22005411459435.0,1937199993261388.0
2020/10/21,2305286836.0,18564975386534.0,1947939117683119.2
2020/10/22,2550544065.0,19344509464624.0,1931048619239007.2
2020/10/23,2503748668.0,19091005629828.0,1933074461327992.8
2020/10/24,,,
2020/10/25,,,
2020/10/26,2456621520.0,20051715053593.0,1910536048573003.2
2020/10/27,2723475713.0,20515886987897.0,1903979037124035.2
2020/10/28,2755535317.0,16829754007664.0,1922003715665804.0
2020/10/29,2452313013.0,18650208070986.0,1911328665014528.0
2020/10/30,2676048552.0,20332134897149.0,1862293828801020.0
2020/10/31,,,
2020/11/01,,,
2020/11/02,2215621124.0,15141601603425.0,1889148615447884.8
2020/11/03,2559719356.0,19620383872156.0,1925511432115260.8
2020/11/04,2791474926.0,25672004160780.0,1938164434650731.2
2020/11/05,2362847224.0,22406532693873.0,1983706148116444.8
2020/11/06,2748767258.0,25614423064727.0,1983032475203072.0
2020/11/07,,,
2020/11/08,,,
2020/11/09,3090307829.0,24778224951018.0,2010084847514244.0
2020/11/10,3279815450.0,29618388341410.0,2010090076705031.2
2020/11/11,3553210698.0,32373562576148.0,2032378687512644.0
2020/11/12,3347578436.0,27424813142881.0,2026852785903899.2
2020/11/13,2951009008.0,28777066003104.0,2038797601633974.0
2020/11/14,,,
2020/11/15,,,
2020/11/16,2859015292.0,29344218379021.0,2075858222143514.0
2020/11/17,3056987956.0,31437517492930.0,2071143947661810.0
2020/11/18,3253871431.0,27577752836303.0,2080521546722036.8
2020/11/19,3225683967.0,27310422646084.0,2084824814243764.0
2020/11/20,3278482800.0,25753067119463.0,2094237235676512.8
2020/11/21,,,
2020/11/22,,,
2020/11/23,3768279088.0,28617319100259.0,2130351718644976.8
2020/11/24,4549614901.0,31788560449962.0,2140888730696951.2
2020/11/25,3904472651.0,39895310637499.0,2126844951944012.8
2020/11/26,3304775457.0,27295555745010.0,2148088277179138.0
2020/11/27,3025558611.0,24899092464098.0,2157689085504054.8
2020/11/28,,,
2020/11/29,,,
2020/11/30,3049868369.0,33385633370076.0,2129513761583754.0
2020/12/01,3284397532.0,28007967049647.0,2161554397367594.8
2020/12/02,2966811036.0,30607570672620.0,2194093942668715.2
2020/12/03,3178246502.0,32035196700083.0,2211639009697382.0
2020/12/04,3946486701.0,35898361376299.0,2239023977954840.0
2020/12/05,,,
2020/12/06,,,
2020/12/07,3739791781.0,33598459989264.0,2255150200304137.0
2020/12/08,4016487388.0,35948045902470.0,2216499809226204.8
2020/12/09,3947962139.0,32623118605475.0,2256524830068130.0
2020/12/10,3894539175.0,34883387057035.0,2254835356549159.0
2020/12/11,3128997685.0,31104811911651.0,2274641157778904.0
2020/12/12,,,
2020/12/13,,,
2020/12/14,2724222691.0,31480492361597.0,2270722573700552.0
2020/12/15,3194349063.0,31326405209822.0,2267626272591000.0
2020/12/16,3164950533.0,29214039564331.0,2281136878048011.0
2020/12/17,3666189921.0,32291342119387.0,2281634915615409.0
2020/12/18,3173982994.0,33699022298483.0,2283986424478092.0
2020/12/19,,,
2020/12/20,,,
2020/12/21,3065964699.0,35032743636310.0,2291269320216449.0
2020/12/22,3117217275.0,36337287745745.0,2252227441500166.0
2020/12/23,3045484242.0,37570604150144.0,2270452009440985.0
2020/12/24,2755656303.0,34353764889452.0,2308112053385805.0
2020/12/25,,,
2020/12/26,,,
2020/12/27,,,
2020/12/28,2648524963.0,41099455890313.0,2309194942347923.0
2020/12/29,2557653123.0,34705705443561.0,2325305938109330.0
2020/12/30,2712762730.0,34558247364421.0,2366125781633480.0
2020/12/31,,,
2021/01/01,,,
2021/01/02,,,
2021/01/03,,,
2021/01/04,2723633752.0,41889967303577.0,2417912026957342.0
2021/01/05,3328100359.0,45240829997271.0,2451692069298224.0
2021/01/06,3773834194.0,47431076209226.0,2434394858276517.0
2021/01/07,3781439298.0,45388803070049.0,2479623274818040.0
2021/01/08,3855269319.0,61271886731335.0,2563554367197022.0
2021/01/09,,,
2021/01/10,,,
2021/01/11,3913612961.0,64838633429676.0,2560338570522001.0
2021/01/12,3132601442.0,45356273976079.0,2543678009407093.0
2021/01/13,3213202683.0,37805932081106.0,2559279502002272.0
2021/01/14,2969349442.0,38048996446297.0,2560936429527797.0
2021/01/15,3175845720.0,37885206417363.0,2512051767415564.0
2021/01/16,,,
2021/01/17,,,
2021/01/18,3512549964.0,37020749194879.0,2453716469847174.0
2021/01/19,3461068494.0,37595741426723.0,2513165933412878.0
2021/01/20,3634403972.0,39152315234387.0,2536242358661957.0
2021/01/21,3355136638.0,39125499079617.0,2570740788895764.0
2021/01/22,3399406330.0,39336230959213.0,2558782244754778.0
2021/01/23,,,
2021/01/24,,,
2021/01/25,2943771947.0,34951126499536.0,2612578115552777.0
2021/01/26,3524509785.0,38539853596042.0,2564133391429084.0
2021/01/27,3782544348.0,35199532194382.0,2548668457832103.0
2021/01/28,3262058011.0,36582543976752.0,2501858458680277.0
2021/01/29,3185947848.0,39268133239099.0,2424994211419538.0
2021/01/30,,,
2021/01/31,,,
2021/02/01,2515772061.0,31225099620397.0,2488741333872332.0
2021/02/02,2844705293.0,31159758776371.0,2520619828831103.0
2021/02/03,2814220808.0,34852382238799.0,2548245668735670.0
2021/02/04,3625650925.0,31063521896390.0,2517930218136450.0
2021/02/05,3181687467.0,30665762834060.0,2543337545554124.0
2021/02/06,,,
2021/02/07,,,
2021/02/08,3405532899.0,30403930775695.0,2519372683440432.0
2021/02/09,5344380156.0,29857221491214.0,2514428983707291.0
2021/02/10,4959668665.0,29202989057358.0,2528347508045105.0
2021/02/11,,,
2021/02/12,,,
2021/02/13,,,
2021/02/14,,,
2021/02/15,4633029510.0,30316595028852.0,2567859754244785.0
2021/02/16,4929876595.0,34941556436203.0,2577793481803970.0
2021/02/17,6851881117.0,34064124932095.0,2557409342555391.0
2021/02/18,6269518170.0,34264303460810.0,2519907327041211.0
2021/02/19,7843965808.0,34257296514636.0,2534613010717937.0
2021/02/20,,,
2021/02/21,,,
2021/02/22,4563205343.0,31303692971774.0,2511103521931218.0
2021/02/23,5746090621.0,32437825632614.0,2496894942824673.0
2021/02/24,5183222618.0,36538449742482.0,2435389451454559.0
2021/02/25,3725284634.0,30838129745977.0,2519054198146518.0
2021/02/26,4004069670.0,35253009413979.0,2451288830322007.0
2021/02/27,,,
2021/02/28,,,
2021/03/01,,,
2021/03/02,4709534364.0,30742712701074.0,2475653928406910.0
2021/03/03,5629502501.0,25884910958760.0,2505233055144952.0
2021/03/04,3727938740.0,28558509387961.0,2476266994973945.0
2021/03/05,3355216230.0,28219574051937.0,2464385322722946.0
2021/03/06,,,
2021/03/07,,,
2021/03/08,5247213707.0,26925192834786.0,2436561469061439.0
2021/03/09,5040407781.0,30929403256732.0,2420055813875837.0
2021/03/10,3784992688.0,24572454983161.0,2404845373045952.0
2021/03/11,3774111780.0,26809636940100.0,2450422701568133.0
2021/03/12,4525277906.0,24484292131455.0,2485677007406065.0
2021/03/13,,,
2021/03/14,,,
2021/03/15,3503369652.0,22389505491402.0,2478400758062874.0
2021/03/16,4489083696.0,25702318452802.0,2500027211183363.0
2021/03/17,3571473402.0,25698428650266.0,2487347280003774.0
2021/03/18,3295505795.0,26398739023499.0,2516915893365103.0
2021/03/19,2732741226.0,25971581611402.0,2499632413732698.0
2021/03/20,,,
2021/03/21,,,
2021/03/22,2692967630.0,23894409792182.0,2498737379541233.0
2021/03/23,3372743501.0,27050663758876.0,2474820389018443.0
2021/03/24,2707817793.0,24179174144749.0,2475650768345067.0
2021/03/25,2691432474.0,24075313775755.0,2484535939746596.0
2021/03/26,3161507546.0,25696849896130.0,2508015508015547.0
2021/03/27,,,
2021/03/28,,,
2021/03/29,3677622527.0,27019176874300.0,2503769074899685.0
2021/03/30,3050379274.0,25047628249267.0,2528329089581158.0
2021/03/31,3001431500.0,25695121813560.0,2521520874385703.0
2021/04/01,2930250102.0,25624525761715.0,2546340621534416.0
2021/04/02,3123849599.0,25917863441490.0,2566517433832681.0
2021/04/03,,,
2021/04/04,,,
2021/04/05,3012113646.0,23939823554261.0,2572761173745706.0
2021/04/06,3692276763.0,26213888531314.0,2577096686788680.0
2021/04/07,4029761162.0,26106409528667.0,2586206536553992.0
2021/04/08,3266892042.0,29601135304848.0,2592794036026364.0
2021/04/09,3416577181.0,26199082020471.0,2588507259103001.0
2021/04/10,,,
2021/04/11,,,
2021/04/12,2958935711.0,25128651836049.0,2597451913023295.0
2021/04/13,5396825369.0,30880611338910.0,2624734521704231.0
2021/04/14,4953525161.0,28605993478346.0,2636990581542768.0
2021/04/15,3931266037.0,30803480602114.0,2644970333165125.0
2021/04/16,3055672005.0,28352788195738.0,2651540911674302.0
2021/04/17,,,
2021/04/18,,,
2021/04/19,3065876221.0,28121391843540.0,2654589892518081.0
2021/04/20,3065136436.0,26055736579325.0,2670971182049195.0
2021/04/21,4654832182.0,29546943241421.0,2633669202658570.0
2021/04/22,5842861962.0,28606399687515.0,2640644904310280.0
2021/04/23,6353577417.0,29325877432355.0,2645135624278978.0
2021/04/24,,,
2021/04/25,,,
2021/04/26,4225785144.0,29318607549720.0,2667404748205791.0
2021/04/27,4947987529.0,30848222158306.0,2662477760044628.0
2021/04/28,4657004423.0,32091161419384.0,2630587830774327.0
2021/04/29,3153703938.0,30157105380348.0,2622822583241656.0
2021/04/30,2826657099.0,28737262822120.0,2602381558062489.0
2021/05/01,,,
2021/05/02,,,
2021/05/03,2505142668.0,26114449578429.0,2580111304762515.0
2021/05/04,2832619280.0,25625573069266.0,2595942125399392.0
2021/05/05,,,
2021/05/06,2384215605.0,24036963281584.0,2618578465497288.0
2021/05/07,2257851773.0,23535823355403.0,2635085967401998.0
2021/05/08,,,
2021/05/09,,,
2021/05/10,2333089468.0,26382000945912.0,2676835453972121.0
2021/05/11,2510266044.0,30941344055008.0,2654469050651188.0
2021/05/12,3397092615.0,33438087290166.0,2616593011844225.0
2021/05/13,2541678046.0,31592495482670.0,2579925601654379.0
2021/05/14,2399833023.0,24305398103883.0,2608831587941494.0
2021/05/15,,,
2021/05/16,,,
2021/05/17,2230136963.0,24683384855957.0,2594913182460109.0
2021/05/18,2208536740.0,23879672082189.0,2623550965936354.0
2021/05/19,,,
2021/05/20,2305905780.0,22398037844376.0,2619003243724361.0
2021/05/21,2330847232.0,24294379548690.0,2613497009076620.0
2021/05/22,,,
2021/05/23,,,
2021/05/24,2128385152.0,21176356979438.0,2597819274393718.0
2021/05/25,2294845186.0,21241759633634.0,2622460345823424.0
2021/05/26,3209818782.0,22792807806270.0,2622601143269979.0
2021/05/27,2928146384.0,30520297467568.0,2619034172935161.0
2021/05/28,2543775620.0,22325248500823.0,2636354092950363.0
2021/05/29,,,
2021/05/30,,,
2021/05/31,2763406077.0,23053085164853.0,2649143017374018.0
2021/06/01,3251705438.0,24577969096784.0,2662613141511261.0
2021/06/02,3104508929.0,27380487782713.0,2662428366566913.0
2021/06/03,3289437377.0,25794114419056.0,2683670860986430.0
2021/06/04,3537583637.0,25932333709548.0,2677928077382128.0
2021/06/05,,,
2021/06/06,,,
2021/06/07,3687911111.0,28616411006268.0,2685744706432932.0
2021/06/08,3822139448.0,29942797810176.0,2682750494134031.0
2021/06/09,3651949272.0,27871888894638.0,2658207563136121.0
2021/06/10,3718848189.0,30329122776216.0,2667427152862075.0
2021/06/11,3193557007.0,27258832503665.0,2686317886921638.0
2021/06/12,,,
2021/06/13,,,
2021/06/14,3074557085.0,23911274960321.0,2690715943497750.0
2021/06/15,3377883779.0,24110288682625.0,2695016677549749.0
2021/06/16,3781254545.0,24756774478601.0,2709549708649206.0
2021/06/17,3728276169.0,24810915280313.0,2702415962005973.0
2021/06/18,3477081570.0,29123041032299.0,2709509554751432.0
2021/06/19,,,
2021/06/20,,,
2021/06/21,3014785457.0,28351276013189.0,2688595457613479.0
2021/06/22,3277874985.0,26874021734302.0,2705434003984108.0
2021/06/23,2930400565.0,33305298622491.0,2717594461821072.0
2021/06/24,3164040302.0,34229196032363.0,2723252734556944.0
2021/06/25,2538522971.0,28464423855214.0,2735284254212180.0
2021/06/26,,,
2021/06/27,,,
2021/06/28,3016266825.0,23656978264246.0,2737318171409472.0
2021/06/29,3274988543.0,27374327980899.0,2728171592901777.0
2021/06/30,3696465643.0,26071262234836.0,2738431488048012.0
2021/07/01,2846061203.0,27269211131108.0,2730771902320166.0
2021/07/02,2705410204.0,27753323393909.0,2731254267616893.0
2021/07/03,,,
2021/07/04,,,
2021/07/05,2593466912.0,28400075956442.0,2743373960178089.0
2021/07/06,2993608518.0,26738824669582.0,2750825925082972.0
2021/07/07,2840624977.0,28277490037288.0,2738406841876158.0
2021/07/08,3385467865.0,31947139198172.0,2710304264064993.0
2021/07/09,3497003335.0,32590130300438.0,2684035931897414.0
2021/07/10,,,
2021/07/11,,,
2021/07/12,2851622112.0,21801243823533.0,2706276395871853.0
2021/07/13,2856939430.0,26363392773481.0,2727222453782272.0
2021/07/14,2623309737.0,25914572286246.0,2723700312491974.0
2021/07/15,3229777008.0,28401640622049.0,2742353004282508.0
2021/07/16,2795121352.0,26743416221176.0,2743783645869953.0
2021/07/17,,,
2021/07/18,,,
2021/07/19,2500267765.0,24346172775419.0,2720043035404301.0
2021/07/20,2624760614.0,28465584617185.0,2709564410507022.0
2021/07/21,2312757972.0,26919133200935.0,2697560545618974.0
2021/07/22,2336538817.0,26758888173302.0,2725178347989097.0
2021/07/23,2192919550.0,24699338629128.0,2730021926092846.0
2021/07/24,,,
2021/07/25,,,
2021/07/26,2094009515.0,23760359675766.0,2706587950599829.0
2021/07/27,2542117357.0,24136051956669.0,2711668888597334.0
2021/07/28,2289613925.0,23742381806224.0,2710163917439210.0
2021/07/29,1900877034.0,20733518132538.0,2716510559301277.0
2021/07/30,2027417464.0,23670347017140.0,2683548317204508.0
2021/07/31,,,
2021/08/01,,,
2021/08/02,1763123415.0,19796855770316.0,2701037345174060.0
2021/08/03,2157987984.0,23994300623708.0,2710896512690759.0
2021/08/04,2117701132.0,24393825400207.0,2746061902202652.0
2021/08/05,2055724462.0,23770389024367.0,2748383309730818.0
2021/08/06,2288180954.0,25678002985223.0,2777572357003716.0
2021/08/07,,,
2021/08/08,,,
2021/08/09,2060487925.0,29352827654074.0,2772395962883876.0
2021/08/10,2419753723.0,34656264726088.0,2779169950038991.0
2021/08/11,1926421068.0,31931480443381.0,2763549107398096.0
2021/08/12,1732804461.0,33096174534830.0,2754972740955032.0
2021/08/13,2068783285.0,33246561718770.0,2722000821768322.0
2021/08/14,,,
2021/08/15,,,
2021/08/16,,,
2021/08/17,1867321480.0,34504016863519.0,2690067011714876.0
2021/08/18,1718196506.0,28501317021664.0,2705628717981511.0
2021/08/19,2057484084.0,29319775215682.0,2651909403197446.0
2021/08/20,1938187558.0,28640960015539.0,2618254895963748.0
2021/08/21,,,
2021/08/22,,,
2021/08/23,1564491199.0,23720634545050.0,2649956324056418.0
2021/08/24,1912612062.0,27323810406242.0,2693746363451913.0
2021/08/25,1850529616.0,24182087170710.0,2701800332777194.0
2021/08/26,1809373467.0,24515457567997.0,2689600007851567.0
2021/08/27,1819576927.0,22446618986432.0,2693994970596240.0
2021/08/28,,,
2021/08/29,,,
2021/08/30,1780979331.0,23958883120908.0,2704969181721707.0
2021/08/31,1904695064.0,29487576808039.0,2747085436392665.0
2021/09/01,1892183727.0,25560511689744.0,2758468656685248.0
2021/09/02,2050336412.0,26806316843202.0,2738363199081963.0
2021/09/03,2076871457.0,25214375629663.0,2759899251002855.0
2021/09/04,,,
2021/09/05,,,
2021/09/06,2057745982.0,23194091695326.0,2762373836977022.0
2021/09/07,2328675740.0,23856230501359.0,2751391629954481.0
2021/09/08,2339225587.0,28793031340593.0,2728070433523338.0
2021/09/09,2341521982.0,28907154151354.0,2692910228141336.0
2021/09/10,2101464304.0,24912812986590.0,2701655770812093.0
2021/09/11,,,
2021/09/12,,,
2021/09/13,1993589562.0,24798755013068.0,2697633768210423.0
2021/09/14,1870312352.0,26622312404785.0,2718494707207664.0
2021/09/15,2055119222.0,23143718729214.0,2724467982812452.0
2021/09/16,1744669157.0,22084105455205.0,2705969555010541.0
2021/09/17,1750172078.0,24953356129602.0,2725944940691675.0
2021/09/18,,,
2021/09/19,,,
2021/09/20,,,
2021/09/21,,,
2021/09/22,,,
2021/09/23,1592016253.0,22953994660916.0,2712900240800514.0
2021/09/24,2060005981.0,24167276206041.0,2711934250166060.0
2021/09/25,,,
2021/09/26,,,
2021/09/27,1929189097.0,21658025078132.0,2717925797608736.0
2021/09/28,2290996207.0,25716808275927.0,2683211872858574.0
2021/09/29,2134692117.0,25368078488510.0,2651415690953328.0
2021/09/30,2176036088.0,25319806651486.0,2657575720780009.0
2021/10/01,2226753393.0,24736057049996.0,2612441085653190.0
2021/10/02,,,
2021/10/03,,,
2021/10/04,,,
2021/10/05,2186822024.0,26976977867027.0,2558822574056728.0
2021/10/06,2553638187.0,28946513453106.0,2507660210214790.0
2021/10/07,1948938918.0,22592648997110.0,2557956573207160.0
2021/10/08,2008821816.0,23834434205026.0,2556721213759650.0
2021/10/09,,,
2021/10/10,,,
2021/10/11,,,
2021/10/12,1802564468.0,21396890818922.0,2521666972926712.0
2021/10/13,1801635338.0,21635133980749.0,2548120519695300.0
2021/10/14,1808589932.0,23170430467931.0,2592327585111146.0
2021/10/15,2222813246.0,24305957926976.0,2615029854135670.0
2021/10/16,,,
2021/10/17,,,
2021/10/18,2115290560.0,20390156788780.0,2610340516812604.0
2021/10/19,2220887451.0,22352829180558.0,2631612335742957.0
2021/10/20,2232520147.0,23005507111983.0,2618920232723759.0
2021/10/21,2447326510.0,22389697661124.0,2610428981827428.0
2021/10/22,1857030745.0,19818419965493.0,2610323268117367.0
2021/10/23,,,
2021/10/24,,,
2021/10/25,1853632038.0,19226455011433.0,2619922115957051.0
2021/10/26,1895176571.0,19504223149807.0,2648748071993837.0
2021/10/27,1881100045.0,21428525200329.0,2630693265432117.0
2021/10/28,1929201167.0,23775026340725.0,2616247339101304.0
2021/10/29,1864392433.0,21442683202370.0,2584581881911968.0
2021/10/30,,,
2021/10/31,,,
